word,variant_forms,abreviaturas,translation_value
chaski,['časki'],['s'],"mensajero, correo. Ñawpa pachapi, apukunapa willaykunata apak. Wawakunaka chaskita rurashpa pukllan. chaskina [časkina] v. recibir, aceptar, admi- tir. Imakunatapash hapina. Wawa wasiman tikramukpi mamaka kushilla chaskin. 2. s. Recibimiento y bendiciones que dan los padres y padrinos a los novios. Yayamama, achikyayamama kunaykunata kushka. Ruku yaya sawariypika chaskiyta kun. chaspina [časpina, čapsina, čawsina] v. sa- cudir. Imakunapash urmachun sinchita kuyu- china. Yurakunamanta allpa llukshichun sinchita chaspin."
chasu,"['času', 'čazu']",['adj'],ss. aculturado. Ki- kinpa sapi kawsayta mana charik. Shuktak- kunapa kawsayta hapik. Chasukunaka runa kashkataka mana yuyan- chu. Sin. Chinkarishka.
chawa,['čawa'],['adj'],"crudo, semi cocido. Ma- narak yanurishka mikuna murukuna. Chawa kamchata mikushpa wiksaka waklli- rin. 2. leña verde. Mana chakishka yanta. Chawa yantawan yanunkapakka achka pa- chatami mutsurinchik."
chawamanku,['čawamanku'],['s'],"amz. pá- jaro chaguamango. Sumak patpayuk pishku. Chawamankuka anti suyupimi tiyan. chawar [čawar, tsawar, sawar] s. s. cabuyo, penco, maguey. Sapimantapacha panka- sapa, suni kashayuk yura. Ñukapa chakrapi chawar harkata chu- rarkani. chawar kiru [čawar kero, čawar kiru, tsawar kiru] s. s. madera de penco, madero o maguey. Sisa chakirishka washa suni kaspi tukushpa sakirik. Ñawpa yayakunaka chawar kiruwanmi wasi kumpataka rurak karka. 2. adj. persona alta y delgada. Sunilla, ñañulla runa. Wamraka chawar kirushinalla kan. Sin. 2 Hatun. chawar mishki [čawar miški, tsawar miški] s. s. pulque, aguamiel, jugo, acre se- gregado del penco, bebida extraida de la base del penco. Pukushka chawar sapita hutkukpi mishki yaku llukshik, mikunakunata mishkichinkapak may alli. Ñukapa mamaka chawar mishkiwanmi puka apitaka yanun."
chawana,['čawana'],['v'],"ordeñar, exprimir, es- currir. Wakra ñuñuta, takshashkata, yanushka murukunatapash kapina. Payka lumu yanushkata aswa rurankapak chawan. Sin. Kapina."
chawcha,['čawča'],['adj'],"delicado, dulce, sa- broso; que madura o se cocina rápido. Ha- walla, raku, mishki, utka yanurik, pukurikpash murukuna. Chawcha papa yanushkaka may sumak mikuymi kan. Sin. Mishki, patashka."
chawcha,['čawča'],['adj'],"amz. chistoso. Ima- kunatapash nishpa asichik, kushiyachik. Raymipika tawka chawcha mashimi asichin. Sin. asichik."
chawpi,"['čawpi', 'čawbi']",['det'],"mitad, medio, centro. Imakunatapash ishkaypi rakiyta ru- rashka. Churiman chawpi allpata kurkani. chawpina [čawpina] v. dividir, partir en mi- tades; partir un entero en quebrados. Imaku- natapash ishkaypi pakta pakta rakiy. Allpataka ishkantillami chawpirkanchik. chawsirina [čawsirina, čapsirina, časpi- rina] v. sacudir. Llutarishkakunata sinchita ku- yuchishpa urmachina. Allpapi tarpunkapakka champakunata chaw- sirinchik. 2. amz. dispersar, regarse. Runakuna, wiwa- kuna kayman, chayman rakiriy. Uturunkuta   mancharishpa    wakrakunaka chawsirin. Sin. Patpay, chaspiy."
chay,"['čay', 'čiy']",['det'],"ese, eso, esa. Maykan- pash imapash karulla kashkata ninkapak shimi. Chay urkumanka ninanta purishpami cha- yanchik."
chayamuna,['čayamuna'],['v'],"llegar. May- mantapash purishapa, pawashpa, kallpas- hpa shamukta nina shimi. Yayaka Quito llaktamantami chayamun. Sin. Paktamuna. chay chay [čay čay] interj. amz. sensación que deja la picadura de un gusano. Kasha- yuk kuru chinikpi aychayachishka. Chinik kuru makipi chinishkami chay chay nanan."
chaymanta,"['čaymanta', 'čaymanda', 'čay- munda']",['adv'],"de ahí, después. Rimakuk ashtawan rimashpa katichun nina shimi. Kayna wasipi awakushpa, chaymanta kiwa- man rirkani. 2. por eso. Chayrayku, shinamanta ninkapak rimay. Ruku yayakunaka   kunashpa   rimankuna chaymantami uyana kanchik. Sin. Chayrayku."
chayrak,"['čayrak', 'čayrig']",['adv'],"todavía, aún. Imatapash manarak tukuchishkata ninkapak shimi. Yachana wasimantami chayrak rikuni. chayrayku [čayrayku] adv. por eso, por ello. Chaymanta, shinamanta ninkapak shimi. Kipayarkani, chayrayku mana tantanakuy- man yaykurkanichu. Sin. Chaymanta. chay shina [čay šina, časna, čažna, čazna] adv. así, de esta manera. Imakunatapash shinami nik shimi. Killkana pankapika chay shina shuyunki. Sin. Kashna, shina."
chi,['či'],['expresión para ahuyentar o adelantar a los animales'],"Wakin wiwakunata man- chachinkapak kaparina shimi. Chi nishpa atallpakunata wasi ukumanta kallpachin. Sin. Chisha chisha, hishi hishi, kisha kisha, hushu hushu."
chichiku,['čičiku'],['s'],"amz. el más pequeño de los monos. Yana millmayuk, yurak shimiyuk uchilla kushillu. Chichikukunataka kuyashpami charina kanchik."
chichu,['čiču'],['adj'],"encinta, embarazada; preñada. Wiksapi wawata charik warmi, wiwa. Chichu warmika sinchi ruraykunataka mana ushanchu. Sin. wiksayuk."
chichuyana,['čičuyana'],['v'],"embarazarse; preñarse. Warmikuna, wiwakuna wiksapi wawa-muyuwan sakirina Yaku aychakunaka kay killapimi chichuyan. chika [čika, čeka] adv. Verdad, cierto. Mana llullashpa kashkata nina rimay. Ñukanchikka chikallatakmi rimanchik. chikaksu [čikaxsu] s. amz. tipo de fruta co- mestible. Yanushpa mikuna sacha muyu. Mamaka chikaksu muyuta yanushpa karan. Sin. tikasu."
chikan,"['čikan', 'šikan', 'čhikan']",['adj'],"aparte, dis- tinto, ajeno. Imakunapash mana chaypura, paypura kashkata nik shimi. Yana sarata, yurak sarata chikanmi churan- chik. Sin. Chuku, hamu, hullu."
chikanyachina,"['čikanyačina', 'šikanyačina', 'čhikanyačina']",['v'],"clasificar, separar, apartar, diferenciar. Imakunatapash tantarishka- manta karuyachishpa churana. Wawakuna pukllaykunata riksichunka tanta- chichishpa, chikanyachina."
chikaru,"['čikaru', 'tsikaru']",['s'],"amz. libélula, cortapelos. Shuk chuya rikrayuk, yakupi ar- mak chillikshina rikurik, shuk llaktakunapi ak- chashuwa shutiyuk kan. Chikaruka mayukunapimi tiyan. Sin. Akcha-shuwa."
chiki,['čiki'],['adj'],"mal augurio, desgracia, ad- versidad, infortunio, crisis. Llaki shamunata rikuchik. 2. amz. inepto en casería. Wiwakunata hapi- napi mana ushak. Sin. 1 Tapya. chikin chikin [čikiŋ čikin] s. amz. variedad de pájaro pequeño. Uchpa patpayuk chakra- kunapi kawsak uchilla pishku. Ñukapa chakrapika achka chikin chikinku- nami tiyarishka."
chiknina,"['čixnina', 'čiknina', 'čignina', 'tsixnina', 'tsiknina', 'tsignina']",['v'],"snc, amz. Despreciar, odiar, aborrecer. Mana allipi churashpa pi- ñana, millana. Millay shunku mishukunataka achkatami chikninchik. Sin. millana."
chikta,['čixta'],['s'],"grieta, partido, resquebra- jado, rajado. Mama allpa kashpa, ima sinchi pirkakuna, kaspikuna chawpirishka. Cotopaxi urku umapi chiktami tiyan. 2. amz. brazo del río. Hatun mayupa yaku rikra. Uray chiktapimi yaku aychakunataka hapirkani."
chiktana,"['čixtana', 'čiktana']",['v'],"s. rajar, partir, hender, resquebrajar. Kaspikunata, kulluku- nata rakina. Wasichinkapakka kaspikunataka chawpipimi chiktan. 2. amz. desviar un río. Mayu yakuta paypa ñanmanta shukman aysay. Kay mayuta urku washata kachankapakka allpata chiktanchik. Sin. 1 Rakina, rakrayana, shallina. chikwan [čikwan] s. amz. pájarito de plu- maje café. Uki patpayuk uchilla pishku. Anti suyu runakunaka chikwan pishkutami wasipi charin."
chilina,['čilina'],['s'],"naranja. Yunka llaktakuna- pilla wiñashpa pukuk muru, purushina mishki mikunata aparik hatun yura. Rantina pampaman rishpaka chilinata apa- munki. Sin. laranha."
chillchill,"['čilčil', 'čilžil']",['s'],s. variedad de planta medicinal. Uchilla tawrishina yura. Llama uhu hapikpi chillchill yurawan ham- pinchik.
chilli,['čilyi'],['s'],"amz. palmera cuyas hojas sirve para techar viviendas. Chinchashina pankayuk puntsuta charik, awashpa wasita katankapak, kunampushina rikurik yura. Sachamanta chilli pankataka wasita kum- pankapak, muyutaka mikunkapakmi apa- munchik."
chillik,['čilyik'],['s'],"amz. Langosta. Achkata mi- rarik, puriykachak, yurakunapi kawsak pala- maku. Chillikka tukuy yurata mikurka."
chillina,"['čilyina', 'čilina']",['s'],"médula. Tullu ukupi tiyak, wirashina. Chillinaka kawsayta kun."
chilliwakan,"['čilyiwakan', 'čiwalkan']",['s'],"sn. chamburo pequeño. Papaya yurashina, ñu- ñushina yakuta charik yura. Chilliwakan yurakunata wanuwan tar- pushunchik. Sin. Champuru."
chillka,"['čilyka', 'čilka']",['s'],"Arbusto ramoso co- nocido como chilca. Waylla tullpuyuk, tullu- sapa hampi yura, maypipash wiñak. Maki kiwirishkapi yana chillkata watanchik. chillpina [čilypina] v. s. sacar tiras, partir en fragmentos o tiras. Imatapash llikishpa sa- kina. Chawarta pitishpaka imatapash watanka- pakmi chillpinchik. desramar. Mallkikunata mukupi pitina. Yurakuna ama chakrata makachun mallkiku- nata chillpin. abrir algo a presión manual. Imatapash CHIMPA makiwan paskay. Ñawi karata hampinkapakka makiwan allilla chillpinchik. Sin. 1 Challchina, 2 rawmana; 3 paskana. chimpa [čimba, čiŋba] adv. al otro lado, al frente. Ñawpaman sakirik manya. José mashika chimpapimi llamkan. chimpa [simba, simpa, čimba, čiŋba, šimba, šiŋba] s. trenza. Akchata, puchkaku- natapash, kimsapi rakishpa awashkashinata ruray. Warmikapa akcha chimpaka achka rakumi kan."
chimpalu,"['čimbalu', 'tsimbalu', 'simbalu']",['s'],"ss. chimbalo, baya, bellota andina. Luluns- hina rikurik papa tsumkana mishki muru. Chimpaluka shuk takipashmi tiyan. chimpaluk [čimpaluk, čimbalux] s. rena- cuajo. Uchilla kuru, chupasapa hampatu, ya- kullapitak kawsakuk, manarak chupapash pitirishka. Wawakunaka chimpalukta yaku kucha- manta hapishpa pukllan. Sin. Putu kulu, willi willi. chimpapurachina [čimpapuračina] v. ca- rear, aclarar, rendir cuentas, confrontar ideas. Ishkantinmanta ranti ranti rimachina, taripa- china. Ayllullaktakunapika pushakkuna rurashka- manta rimachun chimpapurachinchik. Sin. Ñawinchina."
chimpana,"['čimbana', 'čimbana', 'šimbana', 'čiŋbana']",['v'],cruzar. Shuk manyamanta shuk manyakama yalliy. Kay mayutaka alli rumikunata rikushpami chimpanchik.
chimpana,"['simpana', 'čimbana']",['v'],"trenzar. Akchata, puchkakunata kimsa wankupi rakis- hpa, kawpushkashinata ruray. Imbaya, Cañar runakunapash akchataka ñakchashpami chimpan."
chimpi,"['čimpi', 'čimbi', 'čiŋbi']",['s'],"sc. verruga. Murukunashina chakikunapi, makikunapi wiñak aycha. Chimpi llukshikpika atallpa chaki karata kunuchishpami kakuna kan. Sin. Mitsa, misha."
chimpilaku,"['čimpilaku', 'čimbilaku']",['s'],"amz. murciélago. Ukuchashina ñawi, patpayuk wiwa. Wiwakunapa yawarta tsunkak, tutalla llukshik. Chimpilakukunaka hatun kaka ukukunapimi kawsan. Sin. Mashu, tutapishku. chimpu (<**čimpu) s. Saturno. Inti ayllupa tiyak rumpu."
china,['čina'],['adj'],"hembra. tukuy wiwakuna wachak kak, mana kari kak. Yana china kuchika sukta wawa kuchitami wacharka."
china,['čina'],['adj'],"criada, sirvienta. Yanapak warmi. Inka pachapipash chinakunami tiyashka. chinanku [činanku, tsinaŋgu, tsinaku] s. amz. caracol grande. Sachapi kawsak hatun churu. Chinanku aychataka mikunallami kan. chincha [čiŋča] s. amz. variedad de pal- mera. Chillishina pankayuk uchilla yura, shuk llaktakunapika shipati shutiyuk yura. Yachakuk wawakunaka chincha muyuku- nata pukllankapak pallakun. Sin. Shipati."
chinchay,['čiŋčay'],['s'],norte. Alaska llakta- man sakirik suyu. Inka pachapika Quito llaktaka chinchaypi sakirishka.
chinchina,"['činčina', 'činlyina', 'činžina']",['v'],"ss. desayunar. Tutamantapi mayllak shunku kashpa ashallata mikuy. Juan mashika llamkanaman rinkapakka ach- katami chinchin. Sin. pakarinmikuy, Shunkuy, shunkunchiy. chini [čini, tsini, sini] s. hortiga. Pankapi ñutu kashayuk yura, nanaykunata upayachinka- pak alli. Chini yurakunaka chakra ukukunapi wiñan- llami."
chinina,"['činina', 'tsinina', 'šinina', 'sinina']",['v'],"hortigar. Chini yurawan tukuy aychata wak- tay, mana kashpaka kakuna. Killaywan mana utka llamkakpi chiniwarka. chinkana [čiŋgana] s. sc casucha. Uchilla uksha wasi. Wakrakunata kamankapakka shuk chinka- natami urkupika charinchik. 2. s. cueva, laberinto, caverna. Machayshina. Wawakunaka chinkanata pakakun. Sin. chuklla; 2 machay."
chinkana,['čiŋgana'],['s'],"pa. variedad de gua- dúa. Yaku manyapi wiñak, wampushina rikurik yura. Mayu manyapi chinkanami wiñarka. chinkarina	[čiŋgarina,	šiŋgarina]	v. perderse. Shunku shuwarishpa pantashpa purina. Karumanta wawakuna sachaman rishpaka chinkarin."
chinkillis,"['čiŋkilyis', 'čiŋgilis']",['s'],"amz. bilis. Wi- wakunapa, runakunapa yana shunkupi tiyak waylla rikurik hayak yaku. Wiksayuk kashpaka ama shunku millanka- pakka kuy chinkillistami millpuna kan. Sin. Hayak, hayakin."
chinku,['čiŋgu'],['s'],amz. palmera no comesti- ble. Kasha ankuyuk taraputushina rikurik yura. Puna suyumanta runakunaka chinku mu- yuta mikunata munanllami.
chinlla,['činlya'],['adj'],amz. chicha recién fer- mentada. Pukurishkalla aswa. Raymipika chinlla aswata sumakta upya- chirka.
chinlus,['činlus'],['s'],pa. pez sardina. Killu wik- sayuk uchilla challwa. Ayllukuna shamukpi karankapakka chinlus challwatami hapina kanchik.
chinta,"['čiŋta', 'čiŋda']",['s'],"amz. chamisa. Cha- krapi muyuntinta kaspikunata, kiwakunata harkata rurashka. Chakra chintamanta llukshishpa yapa lu- muta mikushka. 2. amz. basurero. Mapakunata tantachik. Lumu karata chintapi shitay."
chintana,"['čiŋtana', 'čiŋdana']",['v'],"amz. depo- sitar maleza en las orillas de la chacra. Cha- kra manyakunapi kiwakunata muyuntinta kimichina. José mashipa chakraman wiwakuna ama yaykuchun. Kiwawan, yurawan chintakun- chik."
chipu,['čipu'],['s'],"amz. saltamontes, grillo. Ñawpaman kutu chakiyuk, washamanka suni chakiyuk yurakunapi, kiwakunapi, kallpashpa purik chuspi. Wawakuna utkata purichunka chipuwanmi chakipi kakun. Sin. Chilli, hiki, llukllu."
chirapa,"['čirapa', 'tsirapa']",['s'],"llovizna, lluvia menuda con sol. Intikukpi ñutu tamya. Chirapaka tarpushkata wakllin. chirapana [čirapana, tsirapana] v. s. lloviz- nar, caer lluvia menuda mientras hay sol. In- tikukpi ñutulla tamyana. Kunan chishipika chirapakun. Sin. putsuna."
chiri,['čiri'],['s'],"frío. Ima kashpapash mana kunuk. Chirimantami tullu nanayka hapin. chirisiki [čirisiki] adj. friolento. Inti rupakpi- pash yapa chirichik. Chirisiki wawaka ¿ armarkachu? chisha chisha [čiša čiša] expresión para ahuyentar o adelantar animales. Wakin wi- wakunata karuyachinkapak manchachik rimay. Wakrakuna utka yapuchunka chisha chisha nishpami manchachin. Sin. Chi, kushi kushi, hishi hishi, hushu hushu."
chishi,['čiši'],['adv'],tarde. Chawpi puncha- manta tutayankakama pacha. Chishipi sara tarpuyta tukuchinchik. chishinmikuna [čišinmikuna] v. merendar. Tutayakpi mikuna. Tutapika ashallata chishinmikurka.
chita,['čita'],['s'],"chivo. Kari llamashina ishkay kachuyuk wiwa. Chita ñuñuka uhuta hampinkapakmi alli kan. chitus [čitus] s. amz. tallos del racimo, ex- traído los frutos. Palantata, chuntata, lumuta, shiwa muyutapash ishkukpi chushak sakirik tullu. Chituskunata wanu rurak kuykakunaman karanchik. Sin. Watu."
chiwarina,"['čiwarina', 'šiwarina']",['v'],"desmoro- narse. Kakakuna, rumiyuk allpakuna paylla- tak tuñirina. Achka tamyakpika kaka manyata yallik ñanka payllatakmi chiwan. regar, botar, esparcir. Imatapash karu ka- rupi shitana. Urku allpapi tarpunkapakka achka muruku- natami chiwanchik. desgranar. Murukunata ishkuy. Yanunkapak purututa chiwanchik. Sin. 2 hichana, chakchuna, shitana; 3 is- hkuna."
chiwilla,"['čiwilya', 'čiwiža']",['s'],"piña. Achupa- llashina pankayuk, yunka llaktapi pukuk mis- hki hatun muyu. Aswa mishki kachunka chiwillatami churan. chiwillu [čiwilyu] s. sn. pájaro solitario, pá- jaro colorado. Puzu patpayuk, pukalla kasku- yuk pishku. Chiwilluka tutamantapimi sinchita takin. Sin. uchukutak."
chiwlli,['čiwlyi'],['s'],"amz. pájaro de verano. Uchpa patpayuk, suni chakiyuk allpapi, chiw- lli chiwlli nishpa wakak pishku. Usya pacha chayamukpika achka chiwlli pishkumi chakrakunapika purin."
chiya,"['čiya', 'tsiya', 'tsia', 'sia']",['s'],liendra. Usa- kuna wachashka lulun. Llakimanta kanpa akchapi chiyakuna hun- tashka.
chiyun,['čiyun'],['s'],"amz. pájaro que habita a la orilla de los ríos. Yana patpayuk chiyun chiyun nishpa wakak, yaku manyakunapi kawsak pishku."
