word,variant_forms,abreviaturas,translation_value
ñitina,"['ñitina', 'nitina']",['v'],"oprimir, apretar, apa- churrar, comprimir, hacer presión, apiñar, agolpar, atracar, embutir. Imatapash sinchita llapiy ama wakllirichun. Chay churanakuna ama wayrapi richun rumi- wan ñitin."
ñuka,"['ñuka', 'ñuxa', 'ñux', 'ñuku']",['pron'],yo. Kikin shutipa ranti ninkapak shimi. Ñukaka kaypimi kawsani.
ñukanchik,"['ñukančix', 'ñukančik', 'ñukunčik', 'ñukunčig', 'ñukunčix', 'ñukunči', 'kwanchik']",['pron'],nosotros. Ñukawan shukkunawanpash tan- talla kashkamanta rimana shimi. Ñukanchik alli kawsankapakka alli mikuyta mikuna kanchik.
ñukñu,['ñugñu'],['adj'],"soso, desabrido. Mana kachita, mana mishkita charik mikuna. Kachi illak mikunaka ñukñumi kashka. 2. tu. empalagoso. Yapa mishkiyuk. Kay mikuyka ñukñu mikuymi kan. Sin. 1 Chamuk, chamcha."
ñuku,['ñuku'],['s'],"basura, residuo, aserrín. Ima- pash shitashka, sakirishka kak. Ñukuka wanuman tikran."
ñuñu,['ñuñu'],['s'],"leche materna humana. War- mikunapa chuchumanta llukshik yurak yaku, mikuypa may alli. Llullu wawaka mamapa ñuñutami chuchun."
ñuñukina,['ñuñukina'],"['v', 's']","guardar algo en el ceno. Imatapash chuchupi allichina, wakaychina. Kullkita alli alli ñuñukinki."
ñusta,['ñusta'],['s'],"princesa, reina soltera.   Tawka kuytsakunamanta akllashka sumak warmi. Sara ñustaka, may sumak warmimi kan. ñutku [ñutu, ñuxtu, ñutuxu] s. cerebro, seso. Runakunapa, wiwakunapa uma tullu ukupi tiyak yurak api. Taruka umapika achka ñutkumi tiyan. 2. s. médula. Tullu ukupi tiyak wira api. Ruku yayakuna chiri unkuywan  nanachik- pika wakra ñutkuta ninapi kunukyachis- hpami kakun. Sin. 2 Chillina."
ñutu,['ñutu'],['s'],"amz. planta que da fruto. Mis- hki mikunata aparik kiwashina uchilla yura. Anti suyuman rishpaka ñututami mikunchik. ñutu [ñutu] adj. pulverizado, suave. Ima mu- rukunapash kutashinami kan. Chukllu tantata rurankapakka ñututami kutanchik. 2. adj. ss. na. pequeño. Imakunapash yapa uchilla. Sachapika ñutu kiwakunaka ashallami tiyan. Sin. 1 kapya, api, llampu; 2 chusu, wawa, uchilla, hamchi."
ñutuna,['ñutuna'],['v'],"pulverizar, suavizar, re- finar. Imakunatapash kutatashina ruray. Yayaka ukata tarpunkapakmi allpata ñutun."
pacha,['pača'],['s'],"mundo, espacio, natura- leza; ecosistema. Tukuy mashna wiñay, kaw- say kay. Kay allpa pachapillatak kawsanchik. 2. época, tiempo. Imakuna, runakuna kaw- say mita. Chay runaka ñukanchikpa pachamanta kas- hpapash rukumi rikurin Sin. 1. pachamama; 2 mita."
pachak,"['pačak', 'patsax', 'patsak', 'patsag', 'pasak']",['num'],"cien, ciento. Chunka kutin chun- kachikpi tukuk yupay. Shuk apiwta pachak kullkipimi katurkani. pachakamak [pačakamak] s. dios. Wakin runakunapa yuyaypika tukuyta ushak, kaw- sayta kuk, wiñaypak kawsak. Wakin runakunaka pachakamakta yupay- chashpami sumakta tushurka. Sin. Achillikyaya."
pachallina,['pačalyina'],['s'],"Ima puchkawan- pash awashka, warmipa washata pillurina. Kusaka pachallinata warmipakmi awan. pachamama [pačamama] s. hábitat, natu- raleza, medio ambiente, ecosistema. Tukuy tiyakpa tiyana. Pachamamaka yurakuna mana tiyashka- manta llaki tukun. Sin. pacha."
pakarichina,['pakaričina'],['v'],"amz. alumbrar, dar a luz. Chichu warmi wachariy. Rosa mashika wachana wasipimi pakari- chirka. Sin. Wacharina, mirarina. pakarinmikuna [pakarinmikuna] v. des- ayunar. v. desayunar. Tutamantapi mayllak shunku kashpa ashallata mikuy. Mashika llamkanaman rinkapakka achkatami pakarinmikun. Sin. chinchina, Shunkuna, shunkunchina. pakarina [pakarina] v. amanecer. Inti lluks- hinkapak achikyashpa punchayay. Hatun mayupi challwakukpi pakarirka.  trasnochar. Tutapi mana puñuy. Shuwata chapashpa pakarirkani."
pakana,['pakana'],['v'],"ocultar, esconder. Ima kashpapash mitikuy. Kuchitaka ama unkuchun wasi ukupi pakar- kani."
pakay,['pakay'],['s'],"sns, amz. guaba. Mishki mikunata kara ukupi charik, yana muyuyuk hatun purutushina. Juanchuka tulupi pakayta pallankapak rirka. Sin. Kachik."
pakcha,"['paxča', 'phaxča', 'faxča']",['s'],"fuente de agua, chorrera, cascada. Allpa ukumanta llukshik, kaka urmak yaku. Unkushka wawataka pakchapimi arma- chirka. Sin. 1 taski."
paki,"['paki', 'phaki', 'faki']",['adj'],"pedazo, rotura, fractura; fracción (quebrado en matemáti- cas). Llikishka, ñutuyachiska, chiktarishka. Paki lumuta kuchiman shitay. Sin. piti, chawpi, iki."
pakina,"['pakina', 'phakina', 'fakina']",['v'],"peda- cear, romper, quebrar, fracturar, dividir. Ima- tapash tawkapi ñutukshina pitiy. Yayaka ¿wasitachu pakishka? Sin. Pitina."
paklla,"['paxlya', 'pakža']",['adj'],"amz. despejado, claro. Sachapi yurata, kiwata pitikpi chushak punchaklla sakirina. Paklla pampata yallimuni."
pakllana,['paxlyana'],['v'],amz. despejar; dejar algo al descubierto. Sachapi yurakunata ku- chushpa chushakyachiy. Sarata tarpunkapak sachata pakllarka. Sin. paskana.
pakta,['paxta'],['adj'],"amz. concluido, termi- nado, finalizado. Imatapash tukuchinkakama llamkay. Yachaytaka paktami kan. Sin. Tukurishka, tukuchishka."
paktachina,['paxtačina'],['v'],"igualar, comple-   tar. Imatapash tuputa churay. Yanunkapak yantata paktachirkani."
paktalla,"['paxtalya', 'paktaža']",['adj'],"mediano.   takyashka. Mashika pala kaspita rantirka. Sin. patak.    Imapash chawpiyashka, mana hatun, mana uchillachu. Paktalla wakrata katushpa warata rantirka. Sin. Mallta."
paktamuna,['paktamuna'],['v'],llegar. May- manpash chayana. Wayraka chishikamami paktamunka. Sin. Chayamuna.
paktarak,['paxtarak'],['interj'],"expresión prohi- bitiva ¡cuidado!. Ama chayta ruraychu ninka- pak shimi. Ama tamyapi rinkichu, paktarak, urmanki- man. Sin. ñatak."
paktana,['paxtana'],['v'],alcanzar. Imatapash tukuyman kuy. Killu palantaka tukuy mashiman paktarka. amz. terminarse. Ima ruraykunatapash tu- kuchiy. Allpa llamkaytaka ñami paktarka. amz. pedir la mano por segunda vez. Kuyt- sapa makita ishkay kutin mañay. Sawarinarayku chay kuytsapa makita pak- tarkani.
paku,"['paku', 'paxu', 'paxo']",['s'],"amz. brujo, cu- randero. Imatapash hawalla usharik hampik runa. Ayawaskata, sayrita, wakinpika kiwaku- natapash upyashpa rikuk. Paku runaka yurakunawan unkushkata ham- pikun. Sin. sakra, salamanka, yachak."
paku,"['paku', 'paxu']",['s'],amz. pez grande. Tu- kuyta yalli hatun challwa. Pakuta mayumanta hapimuni.
paku,"['paku', 'pako']",['adj'],sn. color café oscuro. Turu allpashina rikurik tullpu. Paku rumita waykumanta apamuni.
paku,"['paku', 'pako']",['adj'],"amz. mal acostum- brado, temático; anormal. Mamapa wiksa ukumanta unkushka llukshik runa. Imatapash yuyaysapashina rikurik, wakinkunaka ay- chakuna wakllirishka runa. Kay runaka paku kashpami puñunapi is- hpan."
pala,['pala'],['adj'],amz. ancho. Kinrayman pa-
palak,['phalag'],['s'],sc. afrecho de cebada. Machka hakuta shushukpi sakirik hamchi. Kuchi mikunapi palakta churarka. Sin. Hamchi.
palamaku,"['palamaku', 'falamaku', 'palama']",['s'],"bo. divinidad que originó los insectos. Ñawpa pacha runapa yuyaypika tukuysami chuspita wachachishka. Palamaku apuka tukuy chuspita wiñachis- hka. 2. bo. insecto en general. Tukuy uchilla chus- pikunapa, kurukunapa shuti. Chay wawa mashika mana rikshishka pala- makuwan unkurka."
palanikuk,"['palanikuk', 'phalanigux']",['adj'],"sc. brillante, resplandeciente. Ima antakunapash llipyarikuk. Palanikuk kullkimi rikurin. Sin. Llimpik."
palanina,['phalanina'],['v'],"brillar, resplandecer. Ima antakunapash llipyarik. Kunan tutamantaka intika ¡manchanay! pa- lanin. Sin. Llipyana."
palanta,"['palaŋta', 'palanda']",['s'],"plátano, gui- neo. Killu karayuk, maki rukashina suni mis- hki mikunayuk. Palantata rantinkapak yunkaman rikuni. palata [palata, balata] s. amz. caucho. Shuk hatun pankayuk, achka yurak wikiyuk yura. Palata yuraka anti suyu sachapimi wiñan. palik [palik, phalix] s. bo. migaja. Tanta- manta, kamchamanta urmashka haku. Wawa chuchimi palik tantataka mikukun. palikina [palikina, phalikina, pharikina] v. bo. desmenuzar. Imatapash ñutuy. Pedro mashimi, misiman tantata palikirka. Sin. Hakuna."
palla,['palya'],['s'],"mujer noble, escogida en el tiempo del incario. Kapak warmi, inkapa ak- llashka warmi. Pallaka akllashka warmi karka nin."
palla,['palya'],['s'],"rondador. Sukus pitishkaku- nata kimichishpa watashka pukuna takik.    Wamrakuna pallapi takishpa rikuchirka. pallana [palyana, pažana] v. cosechar, re- coger granos. Murukuna pukukpi tantachiy, imapipash hapiy. Kay punchaka sacha sarata pallarka. pallka [palyka, pažka, palka, parka] s. hor- queta, bifurcación. Yura wiñarishpa ishkaypi rakirishka. Pallka kaspiwan kupata wayrachirkani. 2. catapulta. Rumita warakankapak rurashka kaspi. Andres wamraka pallkawan rumita karuman shitarka. Sin. 1 mantakakiru."
pallkayana,"['palykayana', 'palkayana']",['v'],cre- cer pegado los frutos. Ishkaypura tinkirishpa wiñarik murukuna. Sacha sara ña kaspa tukushpaka pallkayas- hka.
pallta,"['palytay', 'palta']",['s'],"aguacate. Waylla ka- rayuk, waylla mikunayuk, sinchi muyuyuk muru. Salasaca llaktapika, aya punchakunapimi, achka palltataka mikunchik."
palltana,"['palytana', 'paltana']",['v'],"poner una cosa sobre otra, sobreponer. Imatapash shukpa hawapi churay. Papa yanu hawapi kuy kusata palltarka. palu [palu] s. lagartija. Uchilla waksashina, allpapi llukashpa purik wiwa. Chay sirik kaspi hawata paluka kallparka. 2. amz. culebra. Witapi kawsak machakuy. Ishpinku yurapi shuk sumak tullpuyuk pa- lumi llukan. Sin. 2 Machakuy."
pampa,"['pamba', 'paŋba']",['s'],"suelo, planicie, llanura, valle. Pukrukunapi suniyashka allpa. Wayllalla pampapi piña wakra mikukun. pampa [pamba, paŋba] adj. común, gene- ral. Tukuyta ninkapak shimi. Pampa unkuyta warwar yakuwan hampirini. pampana [pambana, paŋbana] v. enterrar, inhumar. Allpata allashpa, ukupi imatapash allpawan killpay. Wañushka allkuta allpapi pamparka. panchiy (<*pančiy) s. febrero. Ishkayniki killa. Panchiy killapika, 12 punchapi, Anti suyupa   pachami kan."
