word,variant_forms,abreviaturas,translation_value
kawtayana,['kawtayana'],['v'],"amz. aplastar, machacar. Ñitikpi waklliriy, llapiriy. Ashanka hawapi ama tiyarichun kawtayan- kami."
kana,"['kana', 'xana', 'ay']",['v'],"ser, estar. Tiyakta rikuchik shimi. Kichwa runakunaka kaypimi kanchik."
kay,['kay'],['pron'],"este, esta, esto. Imatapash rikuchinkapak rimay. Kaymi ñukapa wasi."
kaya,['kaya'],['adv'],"mañana, el día siguiente. Kunan punchata yallishpa shamuk puncha. Ñukapa ayllullaktamanka kayami risha yu- yani."
kayantin,['kayantin'],['adv'],Kayapa washa punchami kan. ¿Kayantintaka shamusha ninkichu?. Sin. MIncha.
kayas,['gayas'],['s'],"amz. lora pequeña de color verde. Waylla patpayuk, yurak ñawiyuk wakamayushina uchilla pishku. Kayas pishku sacha muyuta mikun. Sin. Sakan."
kayana,['kayana'],['v'],"llamar. Runakunata, wi- wakunatapash, shamuy nishpa kuchuya- china. Wawa kuchita kayakuni. invitar. Raymikunaman, mikuykunaman, tushuykunaman, upyaykunamanpash sha- muy nina. Kaya puncha ñuka raymiman mashikunata kayasha. citar, convocar. Maypipash, ima pachapi- pash, piwanpash rikurinkapak yuyariy. Quito llaktaman tantanakuypak kayarka. kayka [kayka, xayga, xi, xayka] interj. toma, he aquí . Imatapash kusha nishpa rimay. Kayka, mishki yakuta upyay."
kayllayana,"['kaylyayana', 'kayžayana']",['v'],"snc, amz. acercarse. Kuchuyashpa kimirina. Mashi yachachikka wasiman kayllayarka. Sin. Kuchuyana, manyayana, llutarina, kimi- rina."
kayna,"['kayna', 'khayna', 'xayna']",['adv'],"ayer. Ña yallishka puncha. Kayna punchaka anti suyupika tamyarkami. kaynarina [kaynarina] v. demorarse, holga- zanear. Ashtawan yalli pachata sakirina. Kanka kaynaka, ¿maypitak kaynarkanki? kaypi [kaypi, kaybi, kayi] adv. aquí. Maypi kashkata rikuchik shimi. Juan mashika kaypimi yachachirka."
kaytu,['kaytu'],['s'],hebra de hilo. Imapash puchkashina. Kay kaytuwan sirakuni.
kazuk,"['khazux', 'kazux']",['adj'],sc. quemado por el sol. Inti llipyakpi yapata ruparishka muyu. Kazuk ukaka intipi mishkiyakun.
kicha,"['kiča', 'xiča']",['s'],diarrea. Wiksa waklli- rikpi yaku tukushpa llukshik isma. Kanpa wawaka kicha unkuywanmi kan. kichana [kičana] v. tener diarrea. Yaku is- mata kachay. Wiksa nanay unkuywan kashpaka achkatami kichan.
kichki,"['kički', 'kiški', 'kičixi', 'kiski']",['adj'],"estrecho, angosto, tupido. Imapash mana chushaklla rikurik. Sacha ñankunaka achka kichkimi kan."
kichuna,"['kičuna', 'ičuna', 'hičuna']",['v'],"quitar,   arrebatar. Shukpakta apashpa hapina. Kullki mañashkata mana tikrachikpika ima charishkatami kichun."
kiki,['kiki'],['s'],"choclo en formación. Llullu sara chayrak kutulyay kallarik. Ñukapa sara chakraka chayrak kikillami kan. kikin [kikiŋ] adj. mismo, propio, verdadero. Alli kashkata, chayllatak kashkata rikuchik shimi. Kikin yuyaywan rimankichik."
kikin,['kikiŋ'],['pron'],usted. Kanta ninkapak shimi. Kikinka sinchi yuyayyuk hatun yayami kanki. Sin. kan.
kila,['kila'],['s'],"amz. cacao blanco. Killu kara- yuk, pukushpa payllatak urmak, ukupi achka yurak muyuyuk. Kilamantami mishki tsunkanakunataka ru- rankuna. Sin. Kula, patas."
kilampu,"['kilampu', 'kilambu']",['s'],amz. varie- dad de bejuco. Kashayuk waskashina yura. Sachapi wiñak. Allpa manyakunata ama pipash yallichunka kilampu yuratami tarpunkuna.
killa,"['kilya', 'kiža', 'khiža']",['adj'],"ocioso, vago. Ru- rayta mana munak runa. Killa wawataka kuyashpami kunana kan. killa [kilya, kiža] s. luna. Tutakunalla intishina punchayachik. Llullu killapi churanakunata takshakpika ña- pashmi hutkurin. 2. mes (kamay, panchiy, pawkar, ayriwa, ay- muray, inti raymi, purun, chakmay, kuya raymi, yaku raymi, ayarmaka, kapak inti raymi). Kimsa chunka punchayuk pacha. Usya killakuna pallay kan. murukunataka pa- llay kan."
killimsa,['kilyimsa'],['s'],carbón. Yanta kaspi ru- pashkakunapi puchuk yana tukushka kaspi. Sacha rupachishkamanta killimsakunata tantanchik. Sin. shinki.
killin,['kilyin'],['adj'],"terreno duro, estéril, erosio-     nado. Mana pukuk yanka killuyashka allpa. Killin allpapika chillkallami pukun."
killka,"['kilyka', 'kiška', 'kilka']",['s'],"letra. Killkanka- pak shuyu. Kichwa shimipika: a, ch, h, i, k… killkakunami tiyan. Wawakunaka killkakunata ruran. killkakatina [kilykakatina] v. leer. Killka- shkata ñawiwan rikushpa shimiwan rimashpa katina. Yachachikka wawakunawan killkakatin. Sin. Ñawirina."
killkana,['kilykana'],['v'],"escribir. Killkana kaspi- wan pankapi killkakunata shuyuna. Payka killa llamkay willayta killkan. killpana [kilypana, kižpana, kilpana] v. tapar, cubrir, ocultar. Manka shimita, puntu shimita wichkashpa churana. Yanushka mankata ama imapash yaykuchun alli killpan."
killpuntu,['kilpuŋdu'],['s'],amz. pájaro verde. Waylla patpayuk allpa hutkupi kawsak uchilla pishku. Sara chakra ukupika achka killpuntumi kaw- san.
killu,"['kilyu', 'kižu']",['s'],"amarillo. Intishina tullpu- yuk, pukushka palanta karashina tullpu. Aswataka killu sarawanmi ruranchik. Sin. karwa."
kimirina,['kimirina'],['v'],"acercarse. Shukpa ku- chuman chayarina. Wawakuna ña wasiman kimirin. Sin. Kayllayana, kuchuyana, manyayana, llu- tarina."
kimina,['kimina'],['v'],"acercar, arrimar, apegar; reforzar, sostener lo que está por caerse. Shukpa manyaman kuchuyana. Payka pirkaman kimin. 2. pa. linderar. Kikinpa allpa ama shukpa all- pawan pantarichun sayway. Juan mashiwan ama allpakunapa manyata pantankapak kiminchik."
kimsa,"['kimsa', 'kiŋsa']",['num'],tres. Ishkay washata katik yupay. Payka kimsa wallinkutami charin.
kincha,"['kiŋča', 'kimča', 'kinža']",['s'],"corral, cerco. Kaspikunawan watashpa muyuntinta harkas- hka, wiwakuna ama llukshichun.   Tukuykuna minkata rurashpa kuchi kinchata rurakunchik. Sin. Harkashka."
kinchana,"['kiŋčana', 'kiŋžana']",['v'],"hacer un co- rral o cerca. Kaspikunawan pirkatashina ru- rashpa harkana. Wawakuna	pukllachun,	yachana	wasi manya muyuntinta kinchanchik."
kinku,['kiŋku'],['adj'],"zig-zag, curva, sinuosi- dad. Imapash achka kutin winkuyashka. Kuraray mayu yakuka tawka kinkuyukmi kan."
kinkuna,['kiŋkuna'],['v'],"curvar, ir en zig-zag. Alliman llukiman muyushpa rurana, purina. Kay urku chakita manyashpaka alliman kinkushun."
kinray,"['kinray', 'kiŋgray']",['adv'],horizontal- mente. Chayllapitak suniyashka tiyak. Yachakuk wawaka kinrayman sirik kaspita shuyukun.
kinti,"['kinti', 'kiŋdi']",['s'],"colibrí. Waylla patpayuk suni chupayuk, sisa mishkita	chumkak uchilla pishku. Kinti pishkutaka mana hapinachu kan. kintiyana [kiŋdiyana, kiŋdina] v. encogerse, achicarse. Wakin churanakuna takshakpi, timpuchikpi kutuyana. Pachallinaka timpuchishkamantami kin- tiyashka. 2. encanijarse. Chiri yakupi armashpa, tamyapi hukushpa chukchuy. Rasu yakupi armashpa kintiyarkanchik. Sin. 1 Aysarina, kuruyana, wañurina, tusuyana."
kinzhullina,['kinzhullina'],"['v', 's']","guardar algo en la cintura. Imatapash uchillakunata chumpillishkapi al- lichina, wakaychina. Wallka muruta alli kinzhullinki."
kipa,"['kipa', 'khipa', 'xipa']",['adv'],"después, a con- tinuación, seguidamente. Ñawpakkunata katik. Ambato llaktamanta tikramushka, kipaka ya-    punkapakmi rini."
kipa,"['xipa', 'kipa', 'khipa']",['s'],"bocina, ins- trumento musical. Pukukpi churushina uyarik taki. Tantariyman kipawan kayachina kanchik. kipana [khipana, kipana, xipana] v. ss. tocar la “quipa”. Kipapi pukushpa uyachina. Utkalla tantarinkapak mashikunaka kipan. kipchan [kipčan] s. hígado. Wiksa ukupi, allawka manyapi tiyak. Kipchanka hayakta llukshichin. Sin. Yana shunku."
kipi,['kipi'],['s'],"maleta, bulto, fardo. Hatun shi- krashina ukupi imatapash churashpa apana- llata rurashka. Ñuka, kipita antawapi kacharkani."
kipu,['kipu'],['s'],"nudo, sistema de comunica- ción; archivo y administración incásica. Tull- puyuk ñañu waskakunata watashpa llaktakunapi ima tiyashkata willachik. Kipukuna yachaytaka kunan pachakunapika sinchiyachinami kanchik."
kipuna,['kipuna'],['v'],escribir en nudos. Inka- kunapa waskapi killkay. Amawtakunaka kikin kawsayta kipushka. kiru [kiru] s. diente. Shimi ukupi wachulla wi- ñashka yurak uchilla tullukuna. Kaynaka kiru hampichinkapakmi Ambato llaktamanka rirkani.
kiru,"['kiru', 'kero']",['s'],palo que nace del cabuyo. Chawar sapimanta suni kaspi wiñashka. Puna suyumanta ñawpa runakunaka chawar kiruwanllami wasikunataka rurarka. madera. Hatun yurakunapa kaspikuna. Ukalitu	kirukunata	wasichinkapak	al- lichikunchik. viga. Pallkayachishka kaspi. Wasipi ishkay shayak kirukunatami al- lichikunchik.
kiruyana,['kiruyana'],['v'],brotar lo sembrado. Tarpushka muyukuna wiñay kallarina. Papa muyu allipacha kiruyakun.
kiruyuk,['kiruyux'],['s'],"amz. pez grande con dientes, similar al bocachico. Kiruyuk hatun challwa. Kiruyuk challwata kusakmi rini."
kisha,['kiša'],['s'],"nido. Pishkukuna, atallpa- kuna, wachana hutku wasi.   Yurapimi urpika paypa kishataka rurashka. Sin. Paya, kusha. kisha kisha [kiša kiša, kiši] expresión para ahuyentar a los animales. Wiwakunata kall- pachinkapak kaparina. Wakrata kisha kisha nishpa kaparishpa ut- kata kallpachin. Sin. chi, hushu hushu, chisha chisha, kisha kisha."
kishpichina,['kišpičina'],['v'],"perdonar, discul- par, salvar, excusar, dispensar, librar, liberar. Ima hatun llakimanta llukshichina; llakichikta mana millana. ¿Paytachu apuka kishpichirka? Sin. Kishpiy."
kishpirina,['kišpirina'],['v'],"salvarse, liberarse. Llakimanta llukshirina. Ñukanchikka kichwa shimita rimashpami kis- hpirishun. Sin. Kishpikuna."
kita,"['xita', 'kita']",['adj'],"arisco, indómito. Yapa manchaysiki wiwa. Kita kuchi kashkamantami katunkapak rini. Sin. Millay."
kiti,['kiti'],['s'],cantón. Markapi llaktakuna chi- kan chikan rakirishkata rikuchik shuti. Kiti pushakka achka llamkaytami charin. kitilli [kitilli] s. parroquia. Tawka ayllu llakta- kunata shukllapi tantachishkata rikuchik shuti. Sapan kitikunami kitillipi rakirishka kan. kitina [kitina] v. amz. fregar. Imatapash maki ukupi churashpa kakuna. Kay yurata kitikunki. Sin. kakuna.
kitiwpi,"['kitiwpi', 'kityupi']",['s'],"amz. tipo de pá- jaro. Kunkamanta chupakama killu patpayuk, umapilla yurak tullpuyuk, kitiwpi kitiwpi nis- hpa takik pishku. Kitiwpi pishkuka sumaktami yura hawa- manta sapan tutamanta takin."
kitu,['kitu'],['s'],"tu. calabaza, zapallo. Mishki mi-uchilla uku. kuna sampushina muyu charik. Mamaka kitu lukrutami yanushka. Sin. Sapallu."
