word,variant_forms,abreviaturas,translation_value
tsalakulun,['tsalakulun'],['s'],"amz. variedad de lagartija. Shuk yanawan wayllawan hawi- rishka intipi kunuk uchilla hayampi, shuk llak- takunapi palu nishka wiwa. Tsalakulun intipi kunukushka. tsalak tsalak [tsalax tsalax] s. amz. tipo de pájaro. Shuk hatun manku, tsalak tsalak kaparik, shuk llaktakunapika tsalak manku shutiyuk. Tsalak tsalak pishkuta yuramanta pawachir- kani. Sin. Tsalak manku."
tsalanchuspi,['tsalančuspi'],['s'],zancudo. Suni chaki chuspi. Tsalanchuspika ninantami kanin. tsalayarina [tsalayarina] v. palidecer; adel- gazarse. Imapash ñañulla tukuy. Wakraka mana mikushkarayku tsalayaris- hkami.
tsan,['tsaŋ'],['adj'],"amz. inclinado, vertical. Mana sikaypak urku, yura, imapash shayak kak. Tsan	urku	kakpimi	mana	sikayta usharkanichu."
tsatsa,['tsatsa'],['s'],amz.	tipo de arena 142  gruesa. Killu rikurik raku tiyu. Hatun mayumanta tsatsata surkurkanchik. tsawata [tsawata] s. amz. tortuga terrestre. Sachapi kawsak charapashina. Tsawata allpapi llukan.
tsiklla,['tsixlya'],['adj'],"amz. recto; directo (hacia una dirección). Shuk mana wistu, mu- kupash illak kaspi. Tawnarayku tsiklla kaspita rikushpa piti- munki. tsili anku [tsili anku] s. variedad de bejuco. Shuk sukusshina ayllu. Yayaka tsili ankuwan ashankata awakun. tsilinkitsi [tsiliŋkitsi, tsilyikitsin] s. sc. va- riedad de lagartija. Shuk puzu ñañu palu. Tsilinkitsi intipi kununkapak llukshishka. tsimpiyu [tsiŋbiyu] s. amz. planta medicinal desinflamante. Hayak pankayuk, puka muyu- yuk, uchilla hampi suni yura. Tsimpiyu yuraka hampimi kan. tsimukina [tsimukina] v. sc. Pestañear. Ñawita ñalla ñalla sipuy. Mapa ñawi ukuman yaykukpi kutin kutin tsi- mukin. Sin. sipuna, kimllana, pimpirana. tsintsimpu [tsintsimpu] s. amz. Variedad de planta ritual. Alli hampi yurami kan. Kay tsintsimpu yura yakuta upyashpaka wamraka alli chakukmi tukun."
tsinzu,"['tsiŋzu', 'tsintsu']",['s'],"variedad de planta denominada tsinzu. Ashnak yuyu, wayras- hkata pichankapak kak. Wayrashkata tsinzuwan pichaway."
tsinzu,"['tsiŋzu', 'tsintsu']",['adj'],"amz. raquítico. Mana mikunata munak wawa, tullu, irki wiwa. Tsinzu kakpimi kuchitaka mana rantirkanichu. Sin. Irki, tsala, charki, tullu."
tsitsi,['tsitsi'],['adj'],arruga de la piel de los ojos. Ñawipi sipuyashka. Yayapa ñawika tsitsiyukmi kan.
tsitsikina,['tsitsikina'],['v'],sc. pellizcar. Maki   silluwan imatapash tipsiy.   mana charik runa.  TSUWAN  Wawapa makita ama tsitsikiychu. Sin. Tipsiy.
tsiwi,['tsiwi'],['s'],sc. choclo maduro. Shuk pukushka chukllu ashtawan sumak mishki kak. Tsiwita akllashpa kamchanki. Sin Kaw.
tsiyampitsu,['tsiyampitsu'],['s'],"amz. variedad de mono. Killu millmayuk, muru ñawiyuk, llushti chupayuk pukushka palantata tuta mi- kushpa purik uchilla wiwa. Tsiyampitsu wiwaka tutakunapi purin. tsuklupuna [tsuglupuna, čukulpuna, tsulu- puna] v. amz. enfriar líquidos. Shuk timpuk yakuta shuk pillchiwan wishishpa, achka kutin chiriyankakama talliy. Apita shuk pillchiwan utkalla chiriyachun tsu- klupunki. 2. agitar. Timpuk yakuta shuk kaspiwan chi- riyachinkapak kawina, kuyuchina. Allkupa mikunata tsuklupurkani. tsumkana [čumkana, tsumgana, sumkana, suŋgana] v. chupar, absorber, succionar. Ima yakutapash shimiwan chuchukshina ru- rashpa llukshichiy. Llullu wawaka yarkaywan chuchuta tsum- kan."
tsunzu,"['tsuŋtsu', 'tsunzu']",['adj'],"andrajoso; pobre. Piti, piti, lliki, lliki churanakunata chu- rarishka runa; allpata, kullkita, imatapash  Runaka sachapi chinkashpami tsuntsu tuku- mushka. Sin. wakcha."
tsutsuk,['tsutsuk'],['s'],sc. Puñado. Imapash maki hunta. Sarataka tsutsuktami kurka.
tsutsukina,"['tsutsukina', 'tsuktsukina']",['v'],"sc. estrujar, apuñar. Imatapash maki ukupi char- ishpa sinchita llapiy. ¿Imatatak lluki makiwanka tsutsukirkanki? 2. atar. Kipi shimikunata ñañu waskawan watay. Mushuk shikra shimita watuwan tsutsuk- ishka. Sin. 1 lutsana, llapina, 2 wankuna, watana. tsutu [tsutu, soto] s. scs. Amarrado en las puntas de un pañuelo; nudo. Pintu manyaku- napi ashalla watashkami. Yayaka rantishkakunata tsututa rurashpami aparin."
tsutuna,['tsutuna'],['v'],"sc. Amarrar, anudar (las esquinas de mantel o pañuelo). Tsututa ruray. Kullkitaka pintupimi tsutuni."
tsuwan,['tsuwaŋ'],['s'],"amz. ave denominado guajalito. Amsa puka millmayuk, yura hut- kupi, kuruta mikushpa purik pishku. Tsuwan pishkuta chay kaspi hutkupi tiya- kurka."
uchilla,"['učilya', 'učiža', 'učuylya', 'ičuklya', 'ičila', 'utila']",['adj'],"pequeño. Mana yapa hatun, mana yapa suni, mana raku. Uchilla allpata charishkamanta mana maypi tarpuyta ushanchik. 2. Niño. Chayrak wiñakuk wamra. Uchillakunaka maypipas pukllan. Sin. 1 Chusu, wawa, hamchi, ñutu; 2 wamra, wawa."
uchpa,"['učpa', 'ušpa', 'učupa', 'učufa']",['s'],"ceniza. Kaspikuna rupashkamanta puchuk kuta. Tullpapi achka uchpa tantarirka. 2. adj. gris. Yanawan yurakwan chapukpi llukshik tullpu. Uchpa tullpuyuk katanata awachikmi rini. uchu [uču] s. ají. Puka, killu, waylla tullpuyuk,	hayakyachik,	mikunakunapi churashpa mikuna muyu. Chiri pachapika mikunata uchuwan cha- pushpa mikuyka sumakmi."
uchukutak,['učukutak'],['s'],"sn. pájaro solita- rio, pájaro colorado. Puzu patpayuk, pukalla kaskuyuk pishku. Uchukutak pishkuka tutamantapimi sinchita takin. Sin. chiwillu."
uchutikan,['učutikan'],['s'],(mit.) amz. ser mí- tico. Tamya punchakuna hatun yura ankuku- napi makanawan takashpa purik supay. Machashka purikpika uchutikanmi rikurin. uchuna [učuna] v. comer colada. Yanushka kachiyuk apita mikuy. Raymiyuk wasipi uchurkani.
uhu,['uxu'],['s'],"tos. Kunkata shikshichishpa hapik unkuy, kunka unkuy. Kayka, uhu chinkachik hampimi kan. uhuna [uxuna] v. toser. Uhuy unkuy hapishkapi uhu uhu kapariy. Ñukapa wawata lumarisu hapikpi sinchita uhukun."
uka,['uka'],['s'],"oca. Mishki mashuwashina, allpa ukupi pukuk muyu.  Karuman rishpaka uka timputami kukayus- hpa apanchik."
ukku,"['ukku', 'ukun']",['s'],"cuerpo. Tulluntin yawarnintin tukuy tiyak aycha. Sinchi ukkuta charinkapakka yuyuta mikuna kanchik. Sin. aycha, ukun."
ukllana,"['uglyana', 'ugžana']",['v'],"abrazar. Rikra- wan kunkapi, imapi kashpapash muyuchis- hpa hapiy. Ñukapa warmitaka kuyaymanta ukllani. 2. empollar. Wawa pishkukuna llukshichun nishpa, lulunkunapa hawapi mama pishku- kuna siririy. Ñukapa atallpaka chunka ishkay lulunta uk- llakun."
uksha,"['uxša', 'ugša', 'uksa']",['s'],"paja blanca. Wasikunata katana panka, urkukunapi wiñak. Urkupika achka ukshami wiñan. 2. amz. variedad de hoja para cubierta de casas. Wasikunata katana hatun panka. Sachamanta apamushka ukshawan wasita katakunchik."
uku,"['ukhu', 'uku']",['adv'],"interior; debajo de. Tukuy harkashka chawpipi sakirik. Puñuna ukuka washaman sakirin. 2. s. cuarto. Wasikunapi pirkakunawan har- kashka kuchukuna. Ñukapa kawsana ukuka kunukllami kan. Sin. 2 Pitita, killi."
ukucha,['ukuča'],['s'],"ratón. Ñañu sinkayuk, uchpa millmayuk, suni chupayuk, sarata mikuk uchilla wiwa. Ukuchaka sara tuluta hutkushpami mikus- hka."
ukumpi,['ukumbi'],['s'],"amz. culebra subterrá- nea. Shuk killuwan, yanawan, pukawan hawirishka mana kanik machakuy. Ukumpi machakuy rikurikpika mana man- charinachu kanchik."
ukun,"['ukun', 'ukku']",['s'],"cuerpo. Tulluntin yawarnintin tukuy tiyak aycha.      Sinchi ukunta charinkapakka yuyuta mikuna kanchik. Sin. aycha, ukku."
ukunchina,"['ukunčina', 'ukunči', 'ukunča']",['s'],"refajo, debajero. Ukuman churana ñutulla anaku. Waynaka ukunchinata awakun."
ukuy,['ukuy'],['s'],"amz. hormiga comestible. Mi- kuna añanku. Ukuy añankutaka kamchashpami mikunchik. ullawanka [ulyawaŋga, ilyawaŋga] s. galli- nazo. Ismu aychakunata mikuk, yana patpa- yuk pishku. Ullawankakunaka ashnak ismushka aycha- kunata mikushpa anchuchin. Sin. Ushku."
ullkana,['ulykana'],['v'],hilar a mano. Makiwan- lla puchkay. Yayaka millmata ullkakun.
ullu,"['ulyu', 'užu']",['s'],"pene. Yumankapak, is- hpankapakpash kari charishka ankushina aycha. Ullutaka rikurayanami kan."
uma,['uma'],['s'],"cabeza. Sinka, shimi, ñawi, rinri, akchata runakuna charina kuska. Runakunapa wiwakunapa ñawikunaka uma ñawpapi rikurin."
umana,['umana'],['v'],"engañar, embobar. Pan- tata, mana kikintak, llullashpa rimay. Hampi katuk runami umarka. Sin. pantachiy."
umu,['umu'],['s'],"sacerdote. Pachakamakmanta yachashpa rimak. Inka pachapi, inti raymipika umukunalla hu- chakunata kurka."
umutu,['umutu'],['adj'],"enano. Mana hatun wi- ñashka runa. Umutu runaka achkatami pukllak kan. Sin. Hatak, antsala, uchilla."
unancha,['unanča'],['s'],"bandera, emblema. Rikuchinkapak nik. Ecuadormanta Kichwa runakunapa unanchaka kimsa llimpiyukmi kan: puka, yurak, yana."
unanchaywasi,['unančaywasi'],['s'],colegio secundario. Chunka pata yachashka kipa ya- chay wasi. Ñukapa churika ñami unanchaywasiman rirka.  UPALLA
unay,['unay'],['adv'],"hace mucho tiempo. Suni pacha, achka pacha yallishka. Llaktamanta ñuka llukshishkaka unaymi kan. unayana [unayana, uniyana] v. demorarse, tardarse. Mayman rishpa achka pachata sa- kiriy. ¿Imamantatak achkata unayarkanki? unaylla [unaylya] adv. hace un momento. Mana yapa unay ninkapak shimi. Paypa wasiman paktay unayllapimi sha- murka. Sin. Unaynik."
unaynik,['unaynik'],['adv'],hace un momento. Mana yapa unaylla ninkapak shimi. Paypa	wasiman	paktay	unaynikpimi shamurka. Sin. Unaylla.
unku,['uŋku'],['s'],"especie de túnica, camisa, camiseta. Ukkuta killpankapak rikra illak chu- rana. Kanpa unkuta takshashpa intipi chakichikun. Sin. kushma."
unkurawa,['uŋgurawa'],['s'],"na. variedad de palmera. Chuntashina kashpapash kasha illak, achka yana muyuta aparik, muyuta, yu- yutapash mikuna, sachapi wiñak yura. Akchata unkurawa wirawan armakpika su- maktami wiñan. Sin. Shiwa."
unkushka,['uŋguška'],['adj'],"enfermo. Mana alli kay, unkuy hapishka runa. Unkushka runata hampina wasiman pushar- kani."
unkuy,['uŋguy'],['s'],"enfermedad. Runakuna- ta, wiwakunatapash ukkuta wakllichik nanay. Ñukapa wakrata unkuy hapishpa wañuchir- ka."
unkuna,['uŋguna'],['v'],"enfermarse. Ñu- kanchikpa aycha nanaywan kay. Ñukapa warmika achka chirimanta unkurka. upa [upa] adj. mudo, bruto, idiota. Shuk mana rimak runa. Yaya kashpa, mama kashpapash unkuywan kakpika wawaka upami wacharin."
upalla,"['upalya', 'upaža']",['adv'],"en silencio, si- lenciosamente, calladamente. Chulunlla kay. Ama allku hatarichun, upalla llukshinki. Sin. Chulunlla.  UPALLANA"
upallana,"['upalyana', 'upažana']",['v'],callarse. Mana rimana. Ima yuyaykunata rimashkata alli hamutanka- pakka upallanchik. Sin. Chunyana.
upayana,['upayana'],['v'],"enmudecerse, em- bobarse, anonadarse. Mancharishkashina sakiriy. Wawaka raymipi supaytukushka runata ri- kushpaka upayan. 2. amortiguarse. Chaki, makipash nitishka, llapishka kashpa wañushka aychashina tukuy. Mana alli antawapi tiyashpa shamukpi chaki upayashka. Sin. 1 Muspayana."
upina,['upina'],['v'],"ss. copular, hacer el amor, tener relaciones sexuales. Kariwan warmi- wan yumanakuy. Warmi unkushka kakpimi mana upirkanichu. Sin. Yukuna, yumana."
uputinti,['uputiŋdi'],['s'],"amz. alacrán. Shuk a- pankurashina, sinchi millay tuksinayuk hatun kurushina. Uputinti	may	ukkupipash	tuksishpa kanikpika aychaka ñapash punkin. upyanayana [upyanayana, upinayana] v. tener sed, tener ganas o deseos de beber algo. Ñukanchikpa aycha yakunayay. Pukllashpa shaykushka kipaka yakuta upya- nayan."
upyana,"['upyana', 'upina', 'ufiana', 'uphiana', 'uxyana']",['v'],"beber, tomar líquido. Yakuta, as- wata imatapash shimimanta wiksaman hun- tachiy. Achka shaykushka kipaka aswata upyan- chik."
uray,"['uray', 'ura', 'uri', 'urin']",['adv'],"abajo. Hawa- manta allpaman sakirik, urku umamanta urku chakiman sakirik. Kikinpa tarpuna allpaka uray waykupimi sa- kirin. 2. s. declive. Ima pampapash waykuman sirik. Ñukapa ayllullaktaka uray allpami kan. urayana [urayana, uriyana, uryana] v. s. bajar, descender. Urkumanta pampaman riy. Wawakunaka sumakta kushiyashpa urayan.   Sin. Uraykuna."
uraykuna,"['uraykuna', 'urayguna', 'urayxuna', 'urikuna', 'urixuna', 'uriguna', 'igruna']",['v'],"bajar, descender, apearse. Hawamanta, patakuna- manta, wiwakunamantapash allpaman sha- yariy. Payka, Quito llaktamanta apiwpi shamushpa, shaykushka uraykun. Sin. Urayana. uray sinka [uray singa] adv. amz. boca abajo. Washata hawaman churashpa; wik- sata, ñawita allpaman kimichishpa siriy. Ruku yayaka nitkashpa uray sinkami ur- marka. Sin. tuwaman."
uritu,['uritu'],['s'],"amz. lora. Waylla patpayuk, uritu uritu nishpa kaparik arawshina hatun pishku. Uritu pishkuka sumaktami paypa shutita ta- kishpa yurapi tiyakun."
urku,['urku'],['s'],"cerro, monte, montaña, colina, volcán, loma. Allpa hatunta hawaman kurpa- yashka. Kay urkuka Chimborazo shutiyukmi kan. urmarina [urmarina] v. tu. decaerse, mar- chitarse. Wañunalla, champayashka tukuy; yurakuna wañuriy. Kay sisakunaka yaku illaymanta urmarishka. 2. tu. avergonzarse. Pinkaymanta ñawi pu- kayay, uma kumurishpa sakiriy. Llulla runaka tukuyta chimpapurakpika urma- rirka. Sin. 1 Wañurina, ankuyana, champayana; 2 pinkarina."
urmana,"['urmana', 'řumana']",['v'],caerse. Ha- wamanta urayman shitarina. Kapuli yuramanta urmarkani.
urpi,"['urpi', 'urpay']",['s'],"tórtola. Uchpa patpayuk, puka chakiyuk, allpata purik, hawatapash pa- wak pishku. Puna suyupika ñawpakunaka illapawanmi urpikunataka hapikkuna karka."
