word,variant_forms,abreviaturas,translation_value
takshana,"['taxšana', 'tagšana', 'taxsana']",['v'],"lavar ropa. Ima churanakunata yakupi chu- yayachina. Kanka ¿ñachu warata taksharkanki? taksu [tagzu, tagsu, tawzu] s. scn. taxo. An- kupi aparik, mana yapa mishki, hulunshina mikunayuk suni, killu muru. Taksu muyuta yuramanta paktarkani. Sin. Kullan."
taktarina,['taxtarina'],['v'],"ss. endurarse. Turu allpa, millmapash, ima kashpapash sinchi tukuy. Yalli tamyakpi tarpuna allpa taktarishka. takurina [takurina] v. sn. insultar. Ima mana alli rimashkamanta kikinpash tikrachiy. Wawataka mana yallika takurinachu. Sin. Kamina. takyak-unkuy [taxyay-uŋkuy] s. bo. enfer- medad persistente. Mana utka, utka hampirik unkuy. Ñukapa yayapa unkuyka takyak-unkuypimi tikrashka."
takyarina,['taxyarina'],['v'],bo. enfermarse persistentemente. Pipash tukuy pacha un- kushkalla yallina. Chay wawaka kutinllatak takyarin.
tallika,['talyiga'],"['s', 'collar de pepas']","Muyuku- nawan, tullukunawan, millmakunawan rurashka aparina wallka. Tallikata watarishpa raymiman haku. Sin. Hallinka."
tallirina,"['talyirina', 'tažirina']",['v'],"sc., amz. ir en aglomeración, aglomerarse; regarse. Achka- pura tantarishpa rina. Ñami runakunaka larkaman tallirirka. tallina [talyina] v. S. regar, esparcir. Imapi- pash huntachishkata chawsichiy, imapipash  TALPA churay. ¿Pitak sara huntachishkataka tallirka? 2. verter, regar agua. Yakuta, aswata, ima ya- kutapash shitay. ¿Pitak kawitupi aswata tallirka?. Sin. 1 chakchuna, hichana, chiwana, 2 par- kuna."
talpa,['talpa'],['s'],"ss. blusa. Kunkamanta wik- sakama warmipa churana. Ushushika mushuk talpatami churakun. tampu [tampu, taŋbu] s. depósitos del inca- rio; posada. Mikuna muyukunata wakay- chinkapak, samankapakpash ñankunapi rurashka wasikuna. Kunanpipashmi tampu llaktakunaka tiyan. tamya [tamya] s. lluvia. Hawa puyumanta urmak yaku. Kunan yalli tamya urmarka. tamya pacha [tamya pacha] s. invierno. Ashtawan yapa tamyana killakuna. Tamya pachapika sumak wayllallami rikurin. tamyana [tamyana] v. llover. Puyumanta achka yaku allpaman talliriy. Kunan pachataka yapa tamyakun. tanampu [tanaŋbu] s. amz. arbusto cuyas hojas se usan como barbasco. Challwaku- nata hapinkapak yura, shuk llaktakunapi ka- halli nishka. Tananpu yurataka mana yapa yakupi shita- nachu, tukuylla challwakunami wañun. Sin. kahalli."
tani,"['tani', 'tañi']",['adj'],"sc. agrio. Llullu mu- yukunapa hayak yaku. Limón yakuka tanimi kan. 2. amargo. Mana mishki, hayak. Llullu kapuli muyuka mana mikuypakchu, ta- nimi mallirin. Sin. 1 hayak."
tankana,['taŋgana'],['s'],"amz. variedad de árbol. Yurakta sisak, wasikunata rurana kaspi Tankana yurata ama pitiychu."
tankana,['taŋgana'],['v'],empujar. Imatapash sinchi suchuchina. Chay hatun rumita tankashun.
tanla,['tanla'],['s'],amz. variedad de pez. Killu- wan yanawan tullpuyuk hatun challwa. Tanlaka hatun mayupimi kawsan.
tanta,['taŋda'],['s'],"pan. Sarata, chuklluta ku-   tashpa yakupi apiyachishpa ninapi kusashka mikuna. Ñukanchikpa mamaka chukllu tantata rura- kun."
tantachiy,['taŋdačiy'],['s'],"agrupación, unión. Imatapash shukllapi churay. Kullkita tantachiyka allimi kan. 2. v. amontonar, agrupar, reunir. Tukuyta shukllapi tawkachiy. Papata kay uksha chukllapi tantachirkani. Sin. 1 Tantana."
tantanakuy,['taŋdanakuy'],['s'],"reunión, asamblea, congreso. Achka runa, wiwa, ima- pash shuklla kuskapi kay. Kay tantanakuypika ñukanchikpa mutsuyku- namantami rimashun."
tantana,['taŋdana'],['v'],"recolectar, recoger, juntar. Shukllapi mikuna muyukunata shuk- llapi churay. Kay sarata kancha pampapimi tantarkani. Sin. Llutana, tinkina, tantachina."
tapsa,['tapsa'],['s'],pico de aves. Pishkupa shimi. Kultaka patak tapsayukmi kan.
tapuna,['tapuna'],['v'],"preguntar, averiguar, in- terrogar. Yachankapak, riksinkapak shuk- kunata taripay. Shamushkata yachak chayankapakmi tapur- kani."
tapya,['tapya'],['s'],"amz. mal augurio. Llakta- kunaman, runakunaman llakikuna shamu- nata rikuchik wiwakuna. Wañushkata muskushpaka tapyashina ya- llinkapakmi kan. Sin. Chiki."
tapyana,['tabyana'],['v'],"sc, amz. hablar sin sentido, desvariar. Imatapash mana yuyay- wan rimay. Kanka mana alli kachun tapyashkanki. Sin. pantayrimay."
taraputu,['taraputu'],['s'],"amz. palmera de co- gollo comestible. Chinkushina hatun suni rikurik yura. Anti suyupika achka taraputu yurami tiyan. tarinakuna [tarinakuna] v. encontrarse. Ashtawanka runapuralla shuk pampapi, shuk wasipi maypipash rikunakuy. Mamawan yayawanka Napo llaktapimi ta-     rinakushka.   Sin. chusku.  TIKASU  Sin. Rikunakuna, tinkunakuna."
taripay,['taripay'],['s'],"examen. Yachankapak rikuy kallariy, maskay kallariy. Kaya punchaka shuk taripaytami charishun- chik. 2. v. amz. juzgar, examinar, investigar. Ima tukushkata yachankapak kallarishkamanta puchukaykama sumakta maskaymi kan. Yachachikka, ima yachachishkatami tari- parka. Sin. Maskana."
tarina,['tarina'],['v'],"encontrar, hallar. Hi- chushkata, kunkashkata, pay munay rikurikta hapiriy. Shuk muchikuta ñanpimi tarirkani. tarpuna [tarpuna] v. sembrar. Muyukunata, mallkikunata, kaspikunata allpapi pampay. Hatun pampapi lumuta, saratapashmi tar- purkani."
taruka,"['taruka', 'taruga']",['s'],"venado. Shuk puka millmayuk, yurak chupayuk, umapi is- hkay kachuyuk hatun wiwa. Urkupika puka tarukatami rikurkani."
taski,['taski'],['s'],ss. cascada. kakamanta urmak yaku. Azuay runakunaka taskipimi armakun. Sin. pakcha.
taslla,['taslya'],['adj'],"amz. elegante, gallardo. Karilla runa, mana unkushka runa, llakipash illak runa. Taslla churakushka hachitami charini. tatis [tatis] s. tu. ciempiés. Achka chakiyuk sunilla kuru. Tatis tiyanapika huku allpami kan."
tatki,"['tatki', 'taxti', 'tiyaxti']",['s'],"paso. Purinkapak shuk chakita ñawpachiy. Llukiwan shuk tatkita kupay. 2. s. metro. Shuk tatkishina tupu. Chunka tatkita tupushpa yurataka pitinki. tatkina [tatkina, taxtina, tiyaxtina] v. dar pa- sos, marchar. Chankakunata chutachishpa shukpi shukpi puriy. Hatun yayaka yapa sampayashpa mana utka tatkinchu."
tawa,['tawa'],['num'],"cuatro. Kimsapa katik yupay. Wakraka tawa chakiyukmi kan.  Tawantin suyu [tawantin suyu] s. el Ta- wantin suyu, cuatro regiones interrelaciona- das. Mawlli mayumanta Ankas mayukama inkakunapa hatun, suni llakta. Wayna Kapakka Tawantin suyumanta apumi kashka."
tawka,['tawka'],['det'],"algunos, bastante. Ima- tapash ashalla kashkata hawalla yupay. Kay llaktapika tawka wasimi tiyashka. Sin. Achka, ashtaka, manchayakta, pachan, llashak."
tawna,['tawna'],['s'],"bastón. Ruku yayakuna, paya mamakuna yanaparishpa purina kaspi. Yaya Wayrami paypa tawnawan waktarka. 2. amz. remo, bastón usado para impulsar las canoas al navegar contra corriente. Shuk suni, ñañu kaspi, wampunata purichinkapak rurashka. Tawnata maykanchari hapirka."
tawnana,['tawnana'],['v'],"apoyar en el bastón, apuntalar. Shuk kaspiwan yanaparishpa sin- chita shayariy. Kay llampushka kaspiwanmi tawnarinki. tawri [tawri, tarwi] s. S. chocho. Yurak ri- kurik, chawapi hayak kak, yakupi hayakta an- chuchishpa mikuna muyu. Tawrita hayak richun yakupi churarkani. taylla [taylya] adj. duro, resistente. Muyu, kaspi, imapash mana pakiypak tukushka ya- pakta sinchiyashka. Taylla chakami kan. Sin Sinchi."
taznu,['taznu'],['s'],"s. granos tostados y coci- nados. Yanushka, kamchashka mikuna mu- rukuna. Sara taznuta urkuman apani."
tika,"['th ika', 'tika']",['s'],"adobe. Wasita, pirkata ru- rankapak rurashka allpa paki. Wasita rurankapakmi tikata apakuni."
tika,['th ika'],['s'],"amz. racimo de chonta. Chunta muyuyuk luntsa, chunta muyuyuk watu. Aswata rurankapak chunta tikata apashun. tikasu [tikasu, čikaksu] s. amz. tipo de fruta. Ankupi aparik, yanushpa, kusashpapash mi- kuna muyu. Tikasu muyuta apamurkani.    TIKAYANA Sin. Chikaksu."
tikayana,['tikayana'],['v'],"ss. ensuciarse hasta hacerse negro. Churanakuna, imakunapash yapata mapayay. Ñukapa yayapa churanaka yallimi tikayas- hka."
tiklla,"['tixlya', 'tixža']",['s'],"snc. mancha. Ima wi- kipash aychapi, churanapi urmashpa ya- nayachishka,	pukayachishka, mapayachishka. Mushuk warapi tikllami rikurin. Adj. manchado. Ima wiki urmashkamanta mapayasha. Tiklla muchikutami churas- hkanki."
tikrachina,['tigračina'],['v'],"contestar, respon- der; traducir. Mana upalla sakirishpa ashta- wan kutichiy. Pay tapushkata tikrachikuni. voltear, poner boca abajo, virar. Imakuna- tapash allpaman, hawaman ñawiyachishpa churay. Chay mañachishka mankatami tikrachikuni. devolver. Ima mañashkakunata kutichiy. Ñukapa mañachishka kullkita ¿ima puncha- tak tikrachimunki? Sin. 1kutipana, kutichina, rantipana; 2 muyu- china."
tikramuna,['tigramuna'],['v'],"retornar, regre- sar, volver. Maymanta llukshishpa chayman- llatak rina. Hachika Quito llaktaman mana paktashpalla- tak unkushpa tikramurka. Sin. Tikrana."
tikrana,['tigrana'],['v'],"volver, regresar, retor- nar. Kutin chaymanllatak rina. Kaymantalla kushikushpa wasiman tikra- kuni. 2. sc. voltear. Imatapash wichayman ñawiy- achiy. Chay	puñushka	wawaka	wichayman tikrashka. Sin. Tikramuna."
tiksimuyu,['tigsimuyu'],['s'],"planeta tierra. In- tipa ayllupa tiyak rumpu. Runakuna, wiwakuna, yurakuna tiksimuyupi kawsan."
tiksimuyuyachay,['tiskimuyuyačay'],['s'],"geografía. Allpamanta, kawsaymanta, pak-   chakunamantapash yachay. Anitaka kunan watami tiksimuyuyachayta paktarka."
tikta,['tixta'],['s'],amz. trampa de cacería para animales grandes. Kaspiwan waskawan sachapi kawsak wiwakunata hapinkapak rurashka. Tiktawanmi sikuta hapirkani.
tikti,['tixti'],['s'],"s. residuo, concho de la chicha. Sanku aswa. Tikti aswata mana munanichu. 2. adj. espeso Sanku, api mikuna, api upya- nakuna. Yamur aswata yanukushpaka tiktitami hawa- manta tantachina. Sin. Sanku, kunchu."
tillimanku,['tilyimaŋgu'],['s'],amz. garrapata pequeña. Uchilla añankushina aychapi lluta- rishpa yawarta tsumkak. Wawa allkuta tillimanku katishpa yapata ir- kiyachikun. Sin Waku.
tillimpu,['tilyimbu'],['s'],"amz. luciérnaga. Tuta llukshik, ñawipi ninayuk chuspi. Tillimpu achikwanmi amsa tutapi chaya- muni. Sin. ninakuru."
timpuna,"['timbuna', 'tiŋbuna']",['v'],"hervir, borbo- tear, fermentarse. Yakuta ninapi churakpi achkata rupakyay, aswakuna ima upyanaku- napash pukuriy. ¡Chay yakuka ñami timpukun!."
tinkana,['tiŋgana'],['v'],papirotear. Rukawan tankay. Amsa tutapi chay añankutaka pukllashpami tinkarkani.
tinki,['tinki'],['s'],"sábado. Suktaniki puncha. tinkina [tiŋgina] v. apegar, unir, juntar. Shuk imakunatapash llutachiy. Hachika kay kaspita pirkapimi tinkichirka. Sin. Llutay, tantay, tinkuy, kimiriy."
tinkula,['tiŋgula'],['s'],"amz. variedad de lora. Waylla millmayuk, tinkula tinkula tinkula ka- parik waylla pishku. Tinkula pishkutami hapirkani."
tinkullpa,['tinkulypa'],['s'],planeta urano. Intipa ayllupi tiyak rumpu.
tinkuna,['tiŋguna'],['v'],"ss. tambalear, Kayman      chayman tikray tikray riy, shayakuy. Tawka runami tushuypi tinkurka. 2. unir. Imatapash shukwan shuktawan llutay Ishkay mayuka kaypimi tinkun."
tipina,['tipina'],['s'],herramienta para deshojar (el maíz en las cosechas). Kaspimanta lluks- hichishka rurana. Sarata tipinkapak rurashka kaspi. Tipinawanmi killu sarata sumakta tipinchik. Sin. Mishun.
tipina,['tipina'],['v'],"deshojar el maíz. Sara- manta, chukllumantapash kutuluta anchu- china. Kunan yanunkapakmi chuklluta tipirkani. tisana [tisana] v. snc. escamar, cardar. Puchkana millmakunata, awashkakunata su- makta allichina. María, puchkachunmi millmata tisanki."
titi,"['th iti', 'titi']",['s'],plomo . Chuya rikurik mana yapa sinchi anta. Titika ñukanchikpa ukunpakka mana allichu kan.
tiwinkulu,"['tiwinkulu', 'tiuwiŋkulyu']",['s'],"amz. tipo de pájaro. Yana millmayuk, puka tapsa- yuk uchilla pishku. Ñukapa churika tiwinkulutami sachamanta hapishka. tiw tiw tiw [tiw tiw tiw] interj. amz. expre- sión que se dice a los perros cazadores para seguir el rastro de personas o animales. Shuk sacha wiwata katichun nishpa allkuta kaparina shimi. Juan mashika tiw tiw tiw nishpami allkuta kayarka."
tiyamshi,"['tyamši', 'tanši']",['s'],"amz. bejuco, mimbre. Ashanka awana waska. Tiyamshita maskankapak ripay."
tiyarina,"['tiyarina', 'tyarina']",['s'],"banco, silla, asiento. Sikiwan samankapak rurashka ima. Sumak tiyarinata rurarkani."
tiyarina,"['tiyarina', 'tyarina']",['v'],"sentarse, tomar asiento. Allpapi kashpa, imapi kashpapash sikiwan samay. Kay kaspi hawapi tiyaripay."
tiyarpa,"['thyarpa', 'thyapa']",['adj'],"tartamudo. Waktarishpa, unayashpa rimak. Shuk tiyarpa wawkitami charini. Sin. Takllu, tyatiu.  TUKILU"
tiyaskan,['tiyaskan'],['s'],"sitio, lugar. Imapash maypi tiyak kak. Kay tiyaskanpi kawsani. Sin. suyu."
tiyatina,['tiyatina'],['s'],"amz. planta medicinal desinflamante. Shuk uchilla ñañu pankayuk chaki shikshita hampik kiwa. Tiyatina kiwata chaki shikshipak apamuni. tiyana [tiyana, tiana] v. haber, existir, estar. Wasipi kashpa, maypi kashpapash chayllap- itak kay. Yayaka wasipimi tiyakun."
tiyu,"['tiyu', 'thiu', 'tiu']",['s'],arena fina. Ñutu tsatsa. Wasi pirkata llutachinkapak tiyu allpata ran- timuni. Sin. illul.
tiyunkullina,"['tiuŋgulyina', 'tiuŋgužina', 'thiuŋžina', 'tiyunkurina']",['v'],"sn., cs. cubrirse la cabeza. Umata imawanpash pillurina, katay- pashmi kan. Llantushpa umata tiyunkullirkani."
tiyunti,"['tiuŋdi', 'tiuŋdi', 'tindi']",['s'],"amz. tipo de pájaro. Yana millmayuk, achkapura tan- tanakushpa purik, sara chakrakunata mikushpa tukuchik pishku. Tiyunti pishkukuna sara chakrapi wakakun. tiyuti [tiwti] s. amz. variedad de gavilán. Ya- na millmayuk, killu chakiyuk uchilla anka. Tiyutita rikushpa shamuni."
tuka,"['tuka', 'thiuka', 'tiyuka', 'tiwka', 'čuka']",['s'],"sa- liva. Shimimanta llukshik pusku, llawsalla yaku. Ama wasi ukupika tukata shitankichu. Sin. Llawsa."
tukana,"['tukana', 'thiukana', 'tiyukana']",['v'],"es- cupir, salivar. Shimimanta pusku yakuta llukshishpa shitay. ¿Pitak kaypika tukarka? 2. v. soplar el espanto. Manchaymanta un- kushkakuna hampiy. Kay unkushka wawata hampinkapak shuk yachak tukarka. Sin. 2 pukuna."
tukilu,"['tukilu', 'tugilu']",['s'],amz. variedad de perdiz. Uchpa millmayuk allpata purik uchilla yutu. Tukilu kishata rikurkani. Sin. yutu.
