word,variant_forms,abreviaturas,translation_value
pimpirana,['piŋpirana'],"['amz.', 'na.', 'v']","pestañar. Ñawita ñalla ñalla sipuy. Ñawipi allpa yaykukpi pimpirakuni. Sin. Sipuna, itsipuna."
pimpis,"['pimpis', 'piŋpis']","['amz.', 's', 's.']",leta de pez. Challwakunapa waytarik uchilla rikrashina tullu. Challwakunaka pimpiswan utkashpa way- tan. Sin. Winkanas.
pinchi,['pinči'],"['amz.', 'lo.', 's']",canelo. Mishki ash- nayuk killu kaspi yura. Pinchi yurawanka sumak tiyarinatami ruran. Sin. Akwa.
pinkala,['piŋgala'],"['amz.', 'ca.', 's']","osca grande que no pica. Kurukunata wachak hatun chuspi, mishkikunapi, mikunakunapi, mapa-  Mishki mankapi pinkalaka tiyarishka. Sin. kurumama."
pinkay,['piŋgay'],"['lo.', 'pi.', 's', 's.', 'v.']","ergüenza, rubor, recelo. Asha manchay ñawiman rikurik. Pinkaymanta wasi ukuman yaykurka. pinkana [piŋgana] v. avergonzarse, rubo- rizarse. Runapa ñawi pukayay, llakishina sa- kiriy. Mana riksishka ayllu kakpi pinkarkani. pinkullu [piŋgulyu, piŋgužu] s. pingullo, tipo de flauta. Kimsa hutkuyuk, pukukpi uyarik ta- kina kaspi. Pinkullupi takishpa tushunchik. 2. canilla. Kunkurimanta chakikama shayak tullu. Allpata tulakushpa pinkulluta takarini. Sin. 2 sampi."
pinllu,"['piŋlyu', 'pinžu']",['s'],"lechero. Mallkita, pankata pitikpi yurak ñuñushina llukshik yura. Pinllu yurapi anka tiyakun."
pintu,['piŋtu'],"['s', 's.']",tela. Tukuy sami ñañu puchkakunamanta awashka. Uku churanata rurankapak yurak pintuta rantimuni.
pintuk,"['piŋtuk', 'pintu']","['amz.', 'na.', 's']","caña brava. Ashankata, kawituta, wasi chakllatapash ru- rana, waykukunapi wiñak sukusshina hut- kuyuk yura. Anti suyupika pintukwanmi wasikataka ru- rankuna."
piña,"['fiña', 'piña', 'phiña']",['adj'],"bravo, furioso. Maykanpash imamantapash millay kak. Piña allkuka wawata kanirka."
piñarina,"['fiñarina', 'piñarina', 'phiñarina']","['na.', 'v']","re- sentirse, enojarse, encapricharse. Rimas- hkamanta, piñashkamanta shunkupi nanariy. Paypa shutita hapishpa llullakpika, payka pi- ñarinmi. Sin. Impayana, nanakyana."
piñana,"['fiñana', 'piñana', 'phiñana']","['na.', 'v']","enojar, disgustar, encolerizar alterar. Shuk runa pay- llatak, shukkunawanpash milliyay. Antawata pushakmi ñukata kullki mañashpa piñarka. 2. reprender, reclamar con enojo, criticar, re- gañar. Imamantapash shuk runata sinchita ri-   may. Pay ñukata, yanka shuwa nishkamanta piña- rini. Sin. 1milliyana."
pircha,['pirča'],"['amz.', 'bo.', 's', 's.', 'tu.']",cardo. Sisapi sinchi kashayuk uchilla yura. Millmakunata ñak- chankapak alli. Pirchawan llama millmata amukyachini. piripiri [piripiri] s. amz. variedad de sapo pequeño. Shuk sami uchilla hampatu. Tam- yashka kipa sachakunapi piripiri nishpa ka- parik. Kayna chishi yurapi piripiri kaparirka. Sin. hampatu.
piripiri,['piripiri'],"['amz.', 'ca.', 's', 's.']","eremonial para la lluvia y como talismán en la caza y pesca. Sinchi tamyata kayankapak kapariy Tamyankami, ñami piripiri takiyta kaparin. pirka [pirka] s.s. pared, muro. Wasikunata shayachinkapak rurashka sinchi pata. Wakra ama llukshichun chunta palamanta pirkata rurarkani. Sin. Kincha, pata."
piruru,['piruru'],"['co.', 'na.', 's', 'sn.']","tortero para hilar, disco. Rumpashina chawpipi hutkuyuk kallana paki. Puchkana siksikpi llashakyachun churana. Puchkana piruruwanmi wawaka pukllakun. 2. sn. trompo. Allpaman shitashpa pukllan- kapak rurashka kushpishina kaspi muyu. Piruruwan haku pukllashun."
piruru,['piruru'],"['adv.', 'amz.', 's', 'v.']","tipo de pez. Pala ri- kurik uchilla challwa. Kaynaka piruruta hatun mayupi hapirkani. pishi [piši] adv. poco, escaso. imapash as- halla kak. Wiwakunamanka pishi kachita kunchik. Sin. asha."
pishiyana,['pišiyana'],"['na.', 'v']","escasear. Ashalla tukuy, illak tukuy, ansalla tukuy. Allpa chakirishkamanta murukuna pishi- yanmi. Sin. Mutsuyana."
pishku,"['pišku', 'pisku', 'piško']","['chi.', 'na.', 's']","ve, pájaro. Patpayuk wiwakuna. Wakinka pawak, wa- kinka mana pawakkuna. Kay pishkupa shutika chawamankumi kan. Sin. zhuta, munchi."
pishña,['pišña'],"['amz.', 's']","nutria. Kushillushina   millmayuk, pala umayuk, yakupipash, all- papipash kawsak wiwa. Pishña wiwakunataka mana tukuchinachu kanchik. Sin. Yaku ukucha."
pitakaya,['pitakaya'],"['amz.', 's']",tipo de fruta. Yurak mishki mikunayuk muyuta aparik kas- hayuk yura. Wamraka pitakaya muyuta yachana wasi- man aparka.
pitalala,['pitalala'],"['amz.', 's']","culebra “x”. Killu wiksayuk, uchpa washayuk, miyuta charik machakuy. Anti suyupika, pitalala machakuywan man- charirkani."
piti,['piti'],['det'],Mana achka. Piti tantatami mikun. Sin. Asha.
pitirina,"['fitirina', 'pitirina', 'phitirina']","['na.', 'v']","expirar, morir. Imapash samay chinkariy. Llullu wawaka uhu unkuywanmi pitirirka. Sin. Wañuna."
pitita,['pitita'],['s'],"departamento, alcoba. Wasi ukupi pirkawan, imawanpash rakishka. Pititapika sumakta puñunchik. Sin. Killi."
pitina,"['fitina', 'pitina', 'phitina']","['na.', 'v']","cortar, romper en pedazos pequeños; deshojar. Waskata, pitalala kaspita imatapash kuchuy. Kuchi aychata pitini. Sin. Kuchuna, saklana."
pitsik,['pitsik'],['s'],planta silvestre proliferante. Purun yura maypipash mirariklla. Inchik chakrapi pitsik wiñashka.
pitun,['pituŋ'],"['amz.', 's', 's.', 'v.']","árbol de frutos comes- tible y medicinal. Pala, suni pankayuk, shina- llatak suni mikuna muyuta aparik yura, paypa uku muyuka kuynankapak upyana hampi, kay muyuka aswata rurankapak alli. Pitun muyuta upyashpa kuynarkani. piyan piyan [piyan piyan] s. amz. tipo de pájaro. Muru patpayuk, killu wiksayuk uchilla pishku. Lisan muyuta mikuk, piyan piyan nik. Piyan piyan pishkuka lulunta wachashkami. puchka [pučka, puška, puča] s. hilo, hebra. Ima millmakunamantapash awana ankuta ru- rashka. Wiwa millmamanta, chawarmanta, champiramanta shukkunamantapash kak.     Yana puchkawan anakuta awarkani. puchkana [pučakana, puškana, pučana] v. hilar. Millmata, chawarta, champirata ñañu ankuta awankapak ruray. Punchuta awankapak llama millmata puch- kakuni."
puchu,['puču'],"['adj', 'co.', 'na.']","sobra, resto. Imapash mana tukurishpa sakirik. Mikuna puchuta allkuman karay. 2. resíduo matemático. Yupaykunamanta sa- kishkakuna. Mirachikpika kay puchumi sakirirka. Sin. 1 patsak."
puchukay,['pučukay'],"['adv', 'pa.']","último. Imapash washapi, tukuripi sakirik. Kallpakuymantaka puchukaypi sakirirkanki. Sin. Chupa."
puchukana,['pučukana'],['v'],"acabar, con- cluir. Rurakushkata tukuchiy. Ñukapa wasita puchukarkani."
puchul,"['pučul', 'fučul']","['s', 's.', 'sc.']","Vainas trilladas luego de sacar los granos. Wayrachishka murukunapa, muyukunapapash kara. Purutu puchulta ismuchikuni."
puchuna,['pučuna'],"['pa.', 'v']","sobrar. Imapash pak- tachishka kipa sakiriy. Rakishka kipa, katus- hka kipa. Rantishka	kipaka	¿mashna	kullkitak puchurka?"
puka,['puka'],"['adj', 's.']","rojo. Yawarshina rikurik tullpu. Puka chuntamanta rurashka aswami kan. pukara [pukara] s. castillo, fortaleza en el tiempo del incario; lugar sagrado, sitio cere- monial. Makanakuypi ama runakuna yayku- chun nishpa hatun pirkakunawan urkukunapi rurashka wasi. Chay pukaramanka mana yaykunallachu kan. 2. s. sns. pelea ritual. Wakin raymikunapi apunchikpa wasita hapirinkapak shuk ayllu llaktamanta runakunawan makanakuy. Kunan punchaka pukaratami makanakun- chik. Sin. 1 pata, tula. puka shunku [puka šungo] s. corazón. Tu- kuy runakunapa, wiwakunapa yawarta rakik aycha.   Imamantapash yalli piñarikpika shunkuka nananllami. Sin. shunku."
pukla,['pugla'],"['amz.', 'lo.', 's']",banillo. Aycha pun- kirishpa chupushina tukushka. Rumipi uma takarishpa pukla wiñawarka. 2. amz. Roncha. Chuspikuna tuksikpi aycha kara chupushina tukushka. Wawapa chakipimi pukla tukushka. Sin. 1 Muku.
pukllana,"['puglyana', 'pugžana']","['na.', 'v']",jugar. Imata rurashpapash kushiyay. Wawakunaka rumpawan pukllan. Sin. Chunkana.
pukru,"['pukru', 'pugro']","['pa.', 's']",hondonada. Way- kupi tiyak hutku pampa. Shuk uchilla kuchas- hina rikurik. Pukru allpapi sarata tarpuni.
pukshi,['puxši'],"['na.', 's', 's.', 'ss.']","cal. Yurak ñutu kutas- hina allpa, wasi pirkata yurakyachina. Wasita tullpunkapak pukshita rantina kan- chik. Sin. Isku."
puku,['phuku'],"['na.', 'pi.', 's', 's.']","lato de madera. Raku kas- pita hutkushpa kallanashinata, mulushinata rurashka. Ñawpa pachaka pukupimi mikuk karkanchik. pukuna [pukuna, phukuna] s. bodoquera. Chuntata, kuyata aspishpa rurashka suni kaspi. Pishkukunata, wiwakunata wañuchin- kapak alli. Sachaman rishpaka pukunata apanki. pukuna [phukuna] v soplar. Shimimanta wayrata kacharina. Yanta rupachun ninata pukurkani."
pukuy,['phukuy'],['s'],"soplo de curación. Un- kuyta kallpachiy, llukshichiy. Mancharishka unkuy anchurichun pukuyku- nata rurarkani."
pukuna,"['phukuna', 'pokona']",['v'],"madurar. Mu- yukuna may raku, sinchi, mishkipash tukushka. Saraka ñami pukushka."
pukyu,['pukyu'],['s'],"vertiente, pozo, manantial. Allpa ukumanta yaku llukshirik. Chachimbiru llaktapika kunuk yaku pukyumi tiyan."
pulak,['phulax'],"['s', 's.']",cs. alimentos enmoheci-    dos. Ima mikunapipash ismushkashina puzu millma wiñashka. Mishki tantapi pulak wiñashka.
pulanti,['bulandi'],"['amz.', 'co.', 's']","variedad de be- juco. Taruka ñawi nishka muyuta aparik anku, shuk llaktakunapika kalatis anku nis- hka. Pulanti muyuwanka wallkakunatami ruran- chik. Sin. kalatis"
pullu,['pulyu'],"['amz.', 'co.', 'pi.', 's', 's.', 'v.', 'za.']","tronco seco. Pallkaku- na illak chakishka kutu kaspi. Chakishka pulluta rupachinkapak apakuni. pullukuku [bulyukuku] s. amz. variedad de lechuza. Uchilla muru patpayuk, tutalla purik, puka ñawiyuk pishku. Pullukukuka tutami pawashpa purin. puluna [puluna, puruna] v. amz. agujerear. Imatapash hutkuy. ¿Pitak ñukapa hamparata pulurka?"
puma,['puma'],"['amz.', 's']","Tigre, puma. Hatun misishina rikurik, muru millmayuk, yurapi, hutkukunapi puñuk, aychallata mikuk sacha wiwa. Sacha pumakunataka mana wañuchinachu kanchik."
puna,['puna'],"['s', 's.']","ierra, cordillera; altiplano. Hatun urkuyuk chirisapa llakta. Punapika achka rasu urkumi tiyan. puna suyu [puna suyu] s. región de la sie- rra. Urkukunayuk chirisapa llakta. Puna suyupika chiri chirimi kan, shinapash achka kichwa runami kawsan. Sin. sallka suyu."
puncha,"['puŋča', 'punža', 'punša', 'punlya']","['s', 's.']","día. Inti yaya allpa mamata muyushpa cha- yay: sullka, kulla, haway, patma, haycha, tinki, hawkay. Kay punchaka sumak intiyukmi kan. punchana [puŋžana, puŋčana] s. guatusa. Kuyshina umayuk, puka rinriyuk, yana mill- mayuk, lumuta chakrapi mikuk sacha wiwa. Punchana aychaka sumak mishkimi kan. Sin. Siku."
punchantin,"['puŋžandiŋ', 'puŋčandiŋ']","['adv', 'amz.']","diariamente, a diario. Tukuy puncha- kuna ninkapak shimi. Juan mashika yayawan punchantin llam-   kan."
punkara,['puŋgara'],"['amz.', 's']",tipo de fruta. Killu wikiyuk mishki mikuna muyu. Punkara yura wikita sinchiyachishka. 2. petróleo. Allpa mamapi tiyak yana wira. Punkaraka tukuy runakunapakmi kan. Sin. 1 Kuytansiw; 2 allpawira.
punkina,"['puŋgina', 'phuŋgina', 'fuŋgina']","['na.', 'v']","hin- charse, inflarse. Unkurishpa aycha wiñariy, wiksayuk warmishina aycha chutarina. Kiru nanaymanta uya punkirka."
punku,"['punku', 'puŋgu']",['s'],"puerta, entrada. Wasi ukuta wichkankapak rurashka. Wasi punkuta wichkay."
punsa,"['phunza', 'punsa']","['bo.', 'co.', 's']","harco. Sa- chapi, maypipash achka yaku tantarishka kucha. Kay punsapika achka wawami pukllan. Sin. Kucha, walun."
puntu,['fuŋdu'],"['adj.', 'amz.', 'na.', 's', 's.', 'sc.', 'sn.']","vasija, pondo. Ñañu siki- yuk manka. Yakuta apankapak rurashka. ¿Puntupi aswata ña churankichu?. puntulunku [phuŋtuluŋgu, putuluŋgu] s. sn., sc. recipiente hecho del tronco de ca- buya. Chawar yurapa sapiwan puntutashina rurashka. Puntulunkuta haytashpa pukllanchik. punzu [puŋzu, puŋtsu, phuŋtsu] s. s. resíduo de hierba o paja que dejan los animales luego de alimentarse. Ima kiwakunapash wi- wakuna mikushka kipa tamushina sakirik. Wakra mikushka puchu punzuta rupachini. adj. enredado. Patanyashka llama mill- mashina kak. Sachamanta punzu kiwata tantamuni. s. amz. viruta. Kaspita aspikpi llukshik ñutu hamchikuna. Punzuta llukshichinkapak kaspita llakllarkani."
punzuyana,"['puŋzuyana', 'puntsuyana']","['amz.', 'v']",erizarse. Wayrawan akcha chawsiriy. Kanpa umaka punzuyashkami.
puñu,"['puñu', 'puyñu']","['s', 's.', 'v.']","cántaro de una oreja; pondo. Turu allpamanta rurashka shuk rinriyuk manka. Apita yanunkapak puñu mankata rantini. puñuna [puñuna] v. dormir. Ñawi wichka- rishpa samariy.     Kayna tutaka kay puñunapimi puñurkani. pupu [pupu] s. ombligo. Wacharishka an- kuta pitishka wiksapi tiyak hutku.   llakta runa tantarikunata ñawpachik. Alli pushak runata charinchik. Sin. Kuraka, apu.    Pupupi ama wayra shitachun kushmawan katariy."
purina,['purina'],"['amz.', 'na.', 'v']","caminar, andar. Chakita kuyuchishpa maymanpash tatkichiy. Sacha ukuta yayawan purirkani. 2. amz. ir de cacería. Sacha aychata mas- kankapak sachaman riy. Kayami ñukaka chay pampata purik rini. Sin. 2 mitayuna."
puru,['puru'],"['amz.', 'na.', 's']","tutuma. Pillchishina ukupi chushakyuk. ¿Puruwan takinata ushankichu? 2. amz. objetos pequeños de barro. Turu all- pamanta rurashka uchilla mankakuna, wallu- kuna. Purupi yakuta apakuni."
purun,"['purun', 'purum']","['adj', 'adj.', 'co.', 'pa.']","silvestre, rústico. Mana llamkashka allpa, mana tarpushkapas- hmi kan. Wakraka purun pampapi kawsan. 2. adj. lugar abandonado. Shitashkalla, chu- lunlla pampa. Sin. Aya, sacha; 2 chulunlla."
purun,"['purun', 'purum']","['s.', 'sc']","planta silvestre. Hicharishka muyukunamanta wiñak yura. Kuykunaka purun kiwatapash mikunllami. Sin. chas, wala, ushun. purun (<**purun) s. julio. Kanchisniki killa. Purun killapipash wakin llaktakunapika inti raymita tushun."
purutu,['purutu'],"['num.', 's']","fréjol.   Ankupi, pakay ukupi muyuyuk mikuna muru. Llullu purututa chuklluwan yanurkani. pusak [pusax, pusak, pusag, pusa, pusux, pusuk, pusug, pusu] num. ocho. Kanchis yu- payta katik yupay. Pusak watayuk wawata charini."
pusayu,['pusayu'],"['amz.', 's']","tipo de pájaro. Suni shimiyuk, yana patpayuk, suni chakiyuk churuta mikuk anka, shuk markakunapika churu anka shutiyuk. Pusayu churuta mikushka rikurin. Sin. churu anka."
pushak,"['pušax', 'pušak', 'pušag', 'puša']",['s'],"di- rigente, líder, presidente, gobernante. Ayllu-"
pushana,['pušana'],"['na.', 'v']","guiar, dirigir, conducir. Ñawpashpa purik, imatapash riksichik. Mashikuna pakchata riksichun pusharkani. 2. gobernar. Kurakashina tukushpa paypa llakta runakunata alli ñanta apay. Mamallaktata alli pusharka. Sin. Kamana."
pushinshi,['pušiŋši'],"['amz.', 's', 's.']","hormiga conga. Shuk yana, uchilla, yuturishina sikipi tuksinayuk añanku. Pushinshika sinchitami tuksiyta yachan. pushllu [pušlyu] s. amz. variedad de ser- piente. Ismu panka ukupi sirik millay macha- kuy. Pushllu machakuyka pakallami sirinata ya- chan. Sin. Ushukullin."
pusku,"['pusku', 'putsuxu']",['s'],"espuma; fer- mento, levadura. Yaku timpurishpa yurak si- sashina tukushka. Yaku puskuwan pukllani."
puskuna,['puskuna'],"['pi.', 's.', 'v', 'v.', 'za.']","hacer espuma. Chawar karata rumipi takshakshina kakukpi apishina tukuy. Mamaka ankas chawar ankuta puskurka. puskuyana [puskuyana] v. agriarse, ha- cerse agrio. Yanushka mikunata achka pa- chakunata sakikpi hayakyay. Atallpawan yanushka mikunaka puskuyarka. pusun [pusun, puzun, buzun, uspun] s. panza. Runa wiksapi, wiwa wiksakunapi tiyak mikushka tantarina hatun chunchulli. Wakra pusunta yanunkapak rantiklla rini. Sin. uspun. putan chuspi [putan čuspi] s. abeja. Mis- hkita kuk chuspi. Putan chuspika sisakunata mishkita maska- kun. Sin. Mishki chuspi, chullumpi."
putasyana,"['putasyana', 'putusyana']","['amz.', 'na.', 'v']","sc, amz. podrirse, iniciarse la descomposición de algo. Aychakuna ismuy kallarina, ashnay kallarina. Allku wañushkaka putasyakun."
